Plot Title: MM6W,,,,,,,,,
#,"Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 20844451, SEN S/N: 20844451)","Temp, °F (LGR S/N: 20844451, SEN S/N: 20844451)","Abs Pres Barom., psi (LGR S/N: 20844446, SEN S/N: 20844446)","Sensor Depth, feet (LGR S/N: 20844451)",Coupler Detached (LGR S/N: 20844451),Coupler Attached (LGR S/N: 20844451),Host Connected (LGR S/N: 20844451),End Of File (LGR S/N: 20844451)
123,7/8/2021 8:00,12.307,52.576,12.3255,-0.043,,,,
124,7/8/2021 8:30,12.307,52.576,12.3299,-0.053,,,,
125,7/8/2021 9:00,12.3101,52.576,12.334,-0.055,,,,
126,7/8/2021 9:30,12.3086,52.576,12.3291,-0.047,,,,
127,7/8/2021 10:00,12.307,52.576,12.3315,-0.057,,,,
128,7/8/2021 10:30,12.3041,52.576,12.3334,-0.068,,,,
129,7/8/2021 11:00,12.3011,52.576,12.3327,-0.073,,,,
130,7/8/2021 11:30,12.3011,52.576,12.3339,-0.076,,,,
131,7/8/2021 12:00,12.2996,52.576,12.3371,-0.086,,,,
132,7/8/2021 12:30,12.2967,52.576,12.3346,-0.087,,,,
133,7/8/2021 13:00,12.2951,52.576,12.3353,-0.093,,,,
134,7/8/2021 13:30,12.2951,52.576,12.3305,-0.082,,,,
135,7/8/2021 14:00,12.2951,52.576,12.3304,-0.081,,,,
136,7/8/2021 14:30,12.2937,52.576,12.325,-0.072,,,,
137,7/8/2021 15:00,12.2937,52.576,12.325,-0.072,,,,
138,7/8/2021 15:30,12.2922,52.576,12.3228,-0.071,,,,
139,7/8/2021 16:00,12.2908,52.576,12.3272,-0.084,,,,
140,7/8/2021 16:30,12.2863,52.576,12.323,-0.085,,,,
141,7/8/2021 17:00,12.2863,52.576,12.3252,-0.09,,,,
142,7/8/2021 17:30,12.2877,52.576,12.3253,-0.087,,,,
143,7/8/2021 18:00,12.2863,52.576,12.3247,-0.089,,,,
144,7/8/2021 18:30,12.2877,52.576,12.3236,-0.083,,,,
145,7/8/2021 19:00,12.2877,52.576,12.3244,-0.085,,,,
146,7/8/2021 19:30,12.2877,52.576,12.3208,-0.076,,,,
147,7/8/2021 20:00,12.2908,52.576,12.3237,-0.076,,,,
148,7/8/2021 20:30,12.2956,52.75,12.3246,-0.067,,,,
149,7/8/2021 21:00,12.2985,52.75,12.3305,-0.074,,,,
150,7/8/2021 21:30,12.303,52.75,12.3346,-0.073,,,,
151,7/8/2021 22:00,12.3089,52.75,12.3426,-0.078,,,,
152,7/8/2021 22:30,12.3089,52.75,12.346,-0.086,,,,
153,7/8/2021 23:00,12.3089,52.75,12.3465,-0.087,,,,
154,7/8/2021 23:30,12.3118,52.75,12.3478,-0.083,,,,
155,7/9/2021 0:00,12.3134,52.75,12.3507,-0.086,,,,
156,7/9/2021 0:30,12.3149,52.75,12.3487,-0.078,,,,
157,7/9/2021 1:00,12.3163,52.75,12.3484,-0.074,,,,
158,7/9/2021 1:30,12.3149,52.75,12.3495,-0.08,,,,
159,7/9/2021 2:00,12.3163,52.75,12.3484,-0.074,,,,
160,7/9/2021 2:30,12.3208,52.75,12.352,-0.072,,,,
161,7/9/2021 3:00,12.3237,52.75,12.3579,-0.079,,,,
162,7/9/2021 3:30,12.3253,52.75,12.3578,-0.075,,,,
163,7/9/2021 4:00,12.3268,52.75,12.3591,-0.075,,,,
164,7/9/2021 4:30,12.3268,52.75,12.3597,-0.076,,,,
165,7/9/2021 5:00,12.3282,52.75,12.3577,-0.068,,,,
166,7/9/2021 5:30,12.3327,52.75,12.3627,-0.069,,,,
167,7/9/2021 6:00,12.3342,52.75,12.3643,-0.07,,,,
168,7/9/2021 6:30,12.3387,52.75,12.3698,-0.072,,,,
169,7/9/2021 7:00,12.3416,52.75,12.3737,-0.074,,,,
170,7/9/2021 7:30,12.3446,52.75,12.381,-0.084,,,,
171,7/9/2021 8:00,12.343,52.75,12.3806,-0.087,,,,
172,7/9/2021 8:30,12.343,52.75,12.3823,-0.091,,,,
173,7/9/2021 9:00,12.3446,52.75,12.3846,-0.092,,,,
174,7/9/2021 9:30,12.3416,52.75,12.3801,-0.089,,,,
175,7/9/2021 10:00,12.3401,52.75,12.3825,-0.098,,,,
176,7/9/2021 10:30,12.3387,52.75,12.3848,-0.106,,,,
177,7/9/2021 11:00,12.3387,52.75,12.3851,-0.107,,,,
178,7/9/2021 11:30,12.3342,52.75,12.382,-0.11,,,,
179,7/9/2021 12:00,12.3371,52.75,12.382,-0.104,,,,
180,7/9/2021 12:30,12.3311,52.75,12.3823,-0.118,,,,
181,7/9/2021 13:00,12.3297,52.75,12.3826,-0.122,,,,
182,7/9/2021 13:30,12.3268,52.75,12.3819,-0.127,,,,
183,7/9/2021 14:00,12.3237,52.75,12.3801,-0.13,,,,
184,7/9/2021 14:30,12.3194,52.75,12.3762,-0.131,,,,
185,7/9/2021 15:00,12.3208,52.75,12.3798,-0.136,,,,
186,7/9/2021 15:30,12.3178,52.75,12.3777,-0.138,,,,
187,7/9/2021 16:00,12.3163,52.75,12.3662,-0.115,,,,
188,7/9/2021 16:30,12.3134,52.75,12.3652,-0.12,,,,
189,7/9/2021 17:00,12.3075,52.75,12.3601,-0.122,,,,
190,7/9/2021 17:30,12.3089,52.75,12.3623,-0.123,,,,
191,7/9/2021 18:00,12.3075,52.75,12.3606,-0.123,,,,
192,7/9/2021 18:30,12.3059,52.75,12.3571,-0.118,,,,
193,7/9/2021 19:00,12.3104,52.75,12.3607,-0.116,,,,
194,7/9/2021 19:30,12.3104,52.75,12.3608,-0.116,,,,
195,7/9/2021 20:00,12.3118,52.75,12.3646,-0.122,,,,
196,7/9/2021 20:30,12.3149,52.75,12.3684,-0.124,,,,
197,7/9/2021 21:00,12.3178,52.75,12.3727,-0.127,,,,
198,7/9/2021 21:30,12.3237,52.75,12.3788,-0.127,,,,
199,7/9/2021 22:00,12.327,52.925,12.3833,-0.13,,,,
200,7/9/2021 22:30,12.3285,52.925,12.3859,-0.133,,,,
201,7/9/2021 23:00,12.327,52.925,12.3852,-0.134,,,,
202,7/9/2021 23:30,12.3285,52.925,12.3864,-0.134,,,,
203,7/10/2021 0:00,12.3315,52.925,12.3874,-0.129,,,,
204,7/10/2021 0:30,12.3301,52.925,12.3871,-0.132,,,,
205,7/10/2021 1:00,12.3285,52.925,12.3888,-0.139,,,,
206,7/10/2021 1:30,12.3301,52.925,12.3864,-0.13,,,,
207,7/10/2021 2:00,12.3285,52.925,12.3856,-0.132,,,,
208,7/10/2021 2:30,12.3315,52.925,12.3859,-0.126,,,,
209,7/10/2021 3:00,12.3285,52.925,12.383,-0.126,,,,
210,7/10/2021 3:30,12.3301,52.925,12.3843,-0.125,,,,
211,7/10/2021 4:00,12.3301,52.925,12.3851,-0.127,,,,
212,7/10/2021 4:30,12.3315,52.925,12.3823,-0.117,,,,
213,7/10/2021 5:00,12.333,52.925,12.384,-0.118,,,,
214,7/10/2021 5:30,12.333,52.925,12.3836,-0.117,,,,
215,7/10/2021 6:00,12.336,52.925,12.3865,-0.116,,,,
216,7/10/2021 6:30,12.3375,52.925,12.3913,-0.124,,,,
