"Plot Title: CMW2"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 20844447, SEN S/N: 20844447)","Temp, °F (LGR S/N: 20844447, SEN S/N: 20844447)","Abs Pres Barom., psi (LGR S/N: 20844446, SEN S/N: 20844446)","Sensor Depth, feet (LGR S/N: 20844447)","Abs Pres Barom., psi (LGR S/N: 20844446, SEN S/N: 20844446)","Sensor Depth, feet (LGR S/N: 20844447)","Coupler Detached (LGR S/N: 20844447)","Coupler Attached (LGR S/N: 20844447)","Host Connected (LGR S/N: 20844447)","End Of File (LGR S/N: 20844447)"
3777,09/22/21 10:30:00 PM,12.4673,55.537,12.3838,0.193,12.3838,0.193,,,,
3778,09/22/21 11:00:00 PM,12.4645,55.537,12.3822,0.190,12.3822,0.190,,,,
3779,09/22/21 11:30:00 PM,12.4645,55.537,12.3838,0.186,12.3838,0.186,,,,
3780,09/23/21 12:00:00 AM,12.4658,55.537,12.3833,0.191,12.3833,0.191,,,,
3781,09/23/21 12:30:00 AM,12.4673,55.537,12.3838,0.193,12.3838,0.193,,,,
3782,09/23/21 01:00:00 AM,12.4687,55.537,12.3890,0.184,12.3890,0.184,,,,
3783,09/23/21 01:30:00 AM,12.4717,55.537,12.3883,0.193,12.3883,0.193,,,,
3784,09/23/21 02:00:00 AM,12.4717,55.537,12.3898,0.189,12.3898,0.189,,,,
3785,09/23/21 02:30:00 AM,12.4645,55.537,12.3864,0.180,12.3864,0.180,,,,
3786,09/23/21 03:00:00 AM,12.4645,55.537,12.3845,0.185,12.3845,0.185,,,,
3787,09/23/21 03:30:00 AM,12.4631,55.537,12.3811,0.189,12.3811,0.189,,,,
3788,09/23/21 04:00:00 AM,12.4587,55.537,12.3810,0.179,12.3810,0.179,,,,
3789,09/23/21 04:30:00 AM,12.4560,55.537,12.3756,0.185,12.3756,0.185,,,,
3790,09/23/21 05:00:00 AM,12.4573,55.537,12.3782,0.182,12.3782,0.182,,,,
3791,09/23/21 05:30:00 AM,12.4541,55.364,12.3761,0.180,12.3761,0.180,,,,
3792,09/23/21 06:00:00 AM,12.4527,55.364,12.3758,0.177,12.3758,0.177,,,,
3793,09/23/21 06:30:00 AM,12.4560,55.537,12.3774,0.181,12.3774,0.181,,,,
3794,09/23/21 07:00:00 AM,12.4583,55.364,12.3811,0.178,12.3811,0.178,,,,
3795,09/23/21 07:30:00 AM,12.4598,55.364,12.3854,0.172,12.3854,0.172,,,,
3796,09/23/21 08:00:00 AM,12.4627,55.364,12.3891,0.170,12.3891,0.170,,,,
3797,09/23/21 08:30:00 AM,12.4627,55.364,12.3885,0.171,12.3885,0.171,,,,
3798,09/23/21 09:00:00 AM,12.4656,55.364,12.3971,0.158,12.3971,0.158,,,,
3799,09/23/21 09:30:00 AM,12.4612,55.364,12.3936,0.156,12.3936,0.156,,,,
3800,09/23/21 10:00:00 AM,12.4612,55.364,12.3948,0.153,12.3948,0.153,,,,
3801,09/23/21 10:30:00 AM,12.4612,55.364,12.3929,0.158,12.3929,0.158,,,,
3802,09/23/21 11:00:00 AM,12.4583,55.364,12.3925,0.152,12.3925,0.152,,,,
3803,09/23/21 11:30:00 AM,12.4556,55.364,12.3932,0.144,12.3932,0.144,,,,
3804,09/23/21 12:00:00 PM,12.4527,55.364,12.3852,0.156,12.3852,0.156,,,,
3805,09/23/21 12:30:00 PM,12.4497,55.364,12.3862,0.147,12.3862,0.147,,,,
3806,09/23/21 01:00:00 PM,12.4497,55.364,12.3826,0.155,12.3826,0.155,,,,
3807,09/23/21 01:30:00 PM,12.4455,55.364,12.3797,0.152,12.3797,0.152,,,,
3808,09/23/21 02:00:00 PM,12.4399,55.364,12.3756,0.148,12.3756,0.148,,,,
3809,09/23/21 02:30:00 PM,12.4370,55.364,12.3724,0.149,12.3724,0.149,,,,
3810,09/23/21 03:00:00 PM,12.4341,55.364,12.3695,0.149,12.3695,0.149,,,,
3811,09/23/21 03:30:00 PM,12.4299,55.364,12.3697,0.139,12.3697,0.139,,,,
3812,09/23/21 04:00:00 PM,12.4313,55.364,12.3635,0.157,12.3635,0.157,,,,
3813,09/23/21 04:30:00 PM,12.4284,55.364,12.3693,0.137,12.3693,0.137,,,,
3814,09/23/21 05:00:00 PM,12.4270,55.364,12.3693,0.133,12.3693,0.133,,,,
3815,09/23/21 05:30:00 PM,12.4270,55.364,12.3661,0.141,12.3661,0.141,,,,
3816,09/23/21 06:00:00 PM,12.4270,55.364,12.3620,0.150,12.3620,0.150,,,,
3817,09/23/21 06:30:00 PM,12.4299,55.364,12.3624,0.156,12.3624,0.156,,,,
3818,09/23/21 07:00:00 PM,12.4299,55.364,12.3578,0.166,12.3578,0.166,,,,
3819,09/23/21 07:30:00 PM,12.4326,55.364,12.3590,0.170,12.3590,0.170,,,,
3820,09/23/21 08:00:00 PM,12.4326,55.364,12.3630,0.161,12.3630,0.161,,,,
3821,09/23/21 08:30:00 PM,12.4370,55.364,12.3640,0.168,12.3640,0.168,,,,
3822,09/23/21 09:00:00 PM,12.4399,55.364,12.3649,0.173,12.3649,0.173,,,,
3823,09/23/21 09:30:00 PM,12.4412,55.364,12.3693,0.166,12.3693,0.166,,,,
3824,09/23/21 10:00:00 PM,12.4455,55.364,12.3707,0.173,12.3707,0.173,,,,
3825,09/23/21 10:30:00 PM,12.4455,55.364,12.3703,0.174,12.3703,0.174,,,,
3826,09/23/21 11:00:00 PM,12.4470,55.364,12.3726,0.172,12.3726,0.172,,,,
3827,09/23/21 11:30:00 PM,12.4484,55.364,12.3732,0.174,12.3732,0.174,,,,
3828,09/24/21 12:00:00 AM,12.4484,55.364,12.3720,0.176,12.3720,0.176,,,,
3829,09/24/21 12:30:00 AM,12.4497,55.364,12.3729,0.177,12.3729,0.177,,,,
3830,09/24/21 01:00:00 AM,12.4497,55.364,12.3722,0.179,12.3722,0.179,,,,
3831,09/24/21 01:30:00 AM,12.4497,55.364,12.3742,0.174,12.3742,0.174,,,,
3832,09/24/21 02:00:00 AM,12.4497,55.364,12.3727,0.178,12.3727,0.178,,,,
3833,09/24/21 02:30:00 AM,12.4470,55.364,12.3711,0.175,12.3711,0.175,,,,
3834,09/24/21 03:00:00 AM,12.4484,55.364,12.3671,0.188,12.3671,0.188,,,,
3835,09/24/21 03:30:00 AM,12.4484,55.364,12.3687,0.184,12.3687,0.184,,,,
3836,09/24/21 04:00:00 AM,12.4470,55.364,12.3682,0.182,12.3682,0.182,,,,
3837,09/24/21 04:30:00 AM,12.4455,55.364,12.3675,0.180,12.3675,0.180,,,,
3838,09/24/21 05:00:00 AM,12.4441,55.364,12.3664,0.179,12.3664,0.179,,,,
3839,09/24/21 05:30:00 AM,12.4441,55.364,12.3646,0.183,12.3646,0.183,,,,
3840,09/24/21 06:00:00 AM,12.4441,55.364,12.3682,0.175,12.3682,0.175,,,,
3841,09/24/21 06:30:00 AM,12.4455,55.364,12.3711,0.172,12.3711,0.172,,,,
3842,09/24/21 07:00:00 AM,12.4470,55.364,12.3678,0.183,12.3678,0.183,,,,
3843,09/24/21 07:30:00 AM,12.4512,55.364,12.3716,0.184,12.3716,0.184,,,,
3844,09/24/21 08:00:00 AM,12.4470,55.364,12.3742,0.168,12.3742,0.168,,,,
3845,09/24/21 08:30:00 AM,12.4455,55.364,12.3762,0.160,12.3762,0.160,,,,
3846,09/24/21 09:00:00 AM,12.4470,55.364,12.3752,0.166,12.3752,0.166,,,,
3847,09/24/21 09:30:00 AM,12.4426,55.364,12.3717,0.164,12.3717,0.164,,,,
3848,09/24/21 10:00:00 AM,12.4426,55.364,12.3765,0.153,12.3765,0.153,,,,
3849,09/24/21 10:30:00 AM,12.4426,55.364,12.3746,0.157,12.3746,0.157,,,,
3850,09/24/21 11:00:00 AM,12.4384,55.364,12.3703,0.157,12.3703,0.157,,,,
3851,09/24/21 11:30:00 AM,12.4370,55.364,12.3656,0.165,12.3656,0.165,,,,
3852,09/24/21 12:00:00 PM,12.4313,55.364,12.3584,0.168,12.3584,0.168,,,,
3853,09/24/21 12:30:00 PM,12.4255,55.364,12.3603,0.151,12.3603,0.151,,,,
3854,09/24/21 01:00:00 PM,12.4255,55.364,12.3547,0.163,12.3547,0.163,,,,
3855,09/24/21 01:30:00 PM,12.4199,55.364,12.3501,0.161,12.3501,0.161,,,,
3856,09/24/21 02:00:00 PM,12.4155,55.364,12.3479,0.156,12.3479,0.156,,,,
3857,09/24/21 02:30:00 PM,12.4099,55.364,12.3445,0.151,12.3445,0.151,,,,
3858,09/24/21 03:00:00 PM,12.4028,55.364,12.3433,0.137,12.3433,0.137,,,,
3859,09/24/21 03:30:00 PM,12.4028,55.364,12.3391,0.147,12.3391,0.147,,,,
3860,09/24/21 04:00:00 PM,12.4028,55.364,12.3356,0.155,12.3356,0.155,,,,
3861,09/24/21 04:30:00 PM,12.4013,55.364,12.3276,0.170,12.3276,0.170,,,,
3862,09/24/21 05:00:00 PM,12.4013,55.364,12.3244,0.177,12.3244,0.177,,,,
3863,09/24/21 05:30:00 PM,12.4013,55.364,12.3202,0.187,12.3202,0.187,,,,
3864,09/24/21 06:00:00 PM,12.4013,55.364,12.3215,0.184,12.3215,0.184,,,,
3865,09/24/21 06:30:00 PM,12.4042,55.364,12.3172,0.201,12.3172,0.201,,,,
3866,09/24/21 07:00:00 PM,12.4042,55.364,12.3195,0.196,12.3195,0.196,,,,
3867,09/24/21 07:30:00 PM,12.4070,55.364,12.3217,0.197,12.3217,0.197,,,,
3868,09/24/21 08:00:00 PM,12.4084,55.364,12.3256,0.191,12.3256,0.191,,,,
3869,09/24/21 08:30:00 PM,12.4128,55.364,12.3346,0.180,12.3346,0.180,,,,
3870,09/24/21 09:00:00 PM,12.4170,55.364,12.3371,0.184,12.3371,0.184,,,,
3871,09/24/21 09:30:00 PM,12.4199,55.364,12.3394,0.186,12.3394,0.186,,,,
3872,09/24/21 10:00:00 PM,12.4228,55.364,12.3421,0.186,12.3421,0.186,,,,
3873,09/24/21 10:30:00 PM,12.4213,55.364,12.3449,0.176,12.3449,0.176,,,,
3874,09/24/21 11:00:00 PM,12.4241,55.364,12.3443,0.184,12.3443,0.184,,,,
3875,09/24/21 11:30:00 PM,12.4255,55.364,12.3447,0.186,12.3447,0.186,,,,
3876,09/25/21 12:00:00 AM,12.4255,55.364,12.3465,0.182,12.3465,0.182,,,,
3877,09/25/21 12:30:00 AM,12.4270,55.364,12.3481,0.182,12.3481,0.182,,,,
3878,09/25/21 01:00:00 AM,12.4284,55.364,12.3485,0.184,12.3485,0.184,,,,
3879,09/25/21 01:30:00 AM,12.4299,55.364,12.3489,0.187,12.3489,0.187,,,,
3880,09/25/21 02:00:00 AM,12.4299,55.364,12.3489,0.187,12.3489,0.187,,,,
3881,09/25/21 02:30:00 AM,12.4299,55.364,12.3485,0.188,12.3485,0.188,,,,
3882,09/25/21 03:00:00 AM,12.4299,55.364,12.3463,0.193,12.3463,0.193,,,,
3883,09/25/21 03:30:00 AM,12.4313,55.364,12.3471,0.195,12.3471,0.195,,,,
3884,09/25/21 04:00:00 AM,12.4255,55.364,12.3485,0.178,12.3485,0.178,,,,
3885,09/25/21 04:30:00 AM,12.4255,55.364,12.3465,0.182,12.3465,0.182,,,,
3886,09/25/21 05:00:00 AM,12.4284,55.364,12.3491,0.183,12.3491,0.183,,,,
3887,09/25/21 05:30:00 AM,12.4299,55.364,12.3497,0.185,12.3497,0.185,,,,
3888,09/25/21 06:00:00 AM,12.4313,55.364,12.3537,0.179,12.3537,0.179,,,,
3889,09/25/21 06:30:00 AM,12.4341,55.364,12.3529,0.188,12.3529,0.188,,,,
3890,09/25/21 07:00:00 AM,12.4355,55.364,12.3529,0.191,12.3529,0.191,,,,
3891,09/25/21 07:30:00 AM,12.4355,55.364,12.3581,0.179,12.3581,0.179,,,,
3892,09/25/21 08:00:00 AM,12.4384,55.364,12.3604,0.180,12.3604,0.180,,,,
3893,09/25/21 08:30:00 AM,12.4399,55.364,12.3616,0.181,12.3616,0.181,,,,
3894,09/25/21 09:00:00 AM,12.4355,55.364,12.3619,0.170,12.3619,0.170,,,,
3895,09/25/21 09:30:00 AM,12.4341,55.364,12.3637,0.162,12.3637,0.162,,,,
3896,09/25/21 10:00:00 AM,12.4326,55.364,12.3656,0.155,12.3656,0.155,,,,
3897,09/25/21 10:30:00 AM,12.4326,55.364,12.3578,0.173,12.3578,0.173,,,,
3898,09/25/21 11:00:00 AM,12.4326,55.364,12.3553,0.178,12.3553,0.178,,,,
3899,09/25/21 11:30:00 AM,12.4284,55.364,12.3549,0.170,12.3549,0.170,,,,
3900,09/25/21 12:00:00 PM,12.4241,55.364,12.3527,0.165,12.3527,0.165,,,,
3901,09/25/21 12:30:00 PM,12.4228,55.364,12.3513,0.165,12.3513,0.165,,,,
3902,09/25/21 01:00:00 PM,12.4170,55.364,12.3458,0.164,12.3458,0.164,,,,
3903,09/25/21 01:30:00 PM,12.4142,55.364,12.3431,0.164,12.3431,0.164,,,,
3904,09/25/21 02:00:00 PM,12.4113,55.364,12.3395,0.166,12.3395,0.166,,,,
3905,09/25/21 02:30:00 PM,12.4084,55.364,12.3346,0.170,12.3346,0.170,,,,
3906,09/25/21 03:00:00 PM,12.4084,55.364,12.3295,0.182,12.3295,0.182,,,,
3907,09/25/21 03:30:00 PM,12.4057,55.364,12.3298,0.175,12.3298,0.175,,,,
3908,09/25/21 04:00:00 PM,12.4028,55.364,12.3266,0.176,12.3266,0.176,,,,
3909,09/25/21 04:30:00 PM,12.4038,55.189,12.3281,0.175,12.3281,0.175,,,,
3910,09/25/21 05:00:00 PM,12.4042,55.364,12.3276,0.177,12.3276,0.177,,,,
3911,09/25/21 05:30:00 PM,12.4057,55.364,12.3268,0.182,12.3268,0.182,,,,
3912,09/25/21 06:00:00 PM,12.4038,55.189,12.3250,0.182,12.3250,0.182,,,,
3913,09/25/21 06:30:00 PM,12.4038,55.189,12.3247,0.182,12.3247,0.182,,,,
3914,09/25/21 07:00:00 PM,12.4023,55.189,12.3218,0.186,12.3218,0.186,,,,
3915,09/25/21 07:30:00 PM,12.4057,55.364,12.3252,0.186,12.3252,0.186,,,,
3916,09/25/21 08:00:00 PM,12.4081,55.189,12.3295,0.181,12.3295,0.181,,,,
3917,09/25/21 08:30:00 PM,12.4109,55.189,12.3326,0.181,12.3326,0.181,,,,
3918,09/25/21 09:00:00 PM,12.4123,55.189,12.3342,0.180,12.3342,0.180,,,,
3919,09/25/21 09:30:00 PM,12.4123,55.189,12.3328,0.183,12.3328,0.183,,,,
3920,09/25/21 10:00:00 PM,12.4109,55.189,12.3330,0.180,12.3330,0.180,,,,
3921,09/25/21 10:30:00 PM,12.4138,55.189,12.3318,0.189,12.3318,0.189,,,,
3922,09/25/21 11:00:00 PM,12.4123,55.189,12.3347,0.179,12.3347,0.179,,,,
3923,09/25/21 11:30:00 PM,12.4138,55.189,12.3326,0.187,12.3326,0.187,,,,
3924,09/26/21 12:00:00 AM,12.4138,55.189,12.3315,0.190,12.3315,0.190,,,,
3925,09/26/21 12:30:00 AM,12.4167,55.189,12.3297,0.201,12.3297,0.201,,,,
3926,09/26/21 01:00:00 AM,12.4138,55.189,12.3314,0.190,12.3314,0.190,,,,
3927,09/26/21 01:30:00 AM,12.4123,55.189,12.3318,0.186,12.3318,0.186,,,,
3928,09/26/21 02:00:00 AM,12.4123,55.189,12.3308,0.188,12.3308,0.188,,,,
3929,09/26/21 02:30:00 AM,12.4081,55.189,12.3285,0.184,12.3285,0.184,,,,
3930,09/26/21 03:00:00 AM,12.4052,55.189,12.3279,0.178,12.3279,0.178,,,,
3931,09/26/21 03:30:00 AM,12.4067,55.189,12.3244,0.190,12.3244,0.190,,,,
3932,09/26/21 04:00:00 AM,12.4067,55.189,12.3273,0.183,12.3273,0.183,,,,
3933,09/26/21 04:30:00 AM,12.4081,55.189,12.3289,0.183,12.3289,0.183,,,,
3934,09/26/21 05:00:00 AM,12.4038,55.189,12.3266,0.178,12.3266,0.178,,,,
3935,09/26/21 05:30:00 AM,12.4067,55.189,12.3260,0.186,12.3260,0.186,,,,
3936,09/26/21 06:00:00 AM,12.4067,55.189,12.3294,0.178,12.3294,0.178,,,,
3937,09/26/21 06:30:00 AM,12.4081,55.189,12.3311,0.178,12.3311,0.178,,,,
3938,09/26/21 07:00:00 AM,12.4094,55.189,12.3294,0.185,12.3294,0.185,,,,
3939,09/26/21 07:30:00 AM,12.4094,55.189,12.3323,0.178,12.3323,0.178,,,,
3940,09/26/21 08:00:00 AM,12.4109,55.189,12.3365,0.172,12.3365,0.172,,,,
3941,09/26/21 08:30:00 AM,12.4152,55.189,12.3389,0.176,12.3389,0.176,,,,
3942,09/26/21 09:00:00 AM,12.4138,55.189,12.3410,0.168,12.3410,0.168,,,,
3943,09/26/21 09:30:00 AM,12.4123,55.189,12.3402,0.166,12.3402,0.166,,,,
3944,09/26/21 10:00:00 AM,12.4138,55.189,12.3445,0.160,12.3445,0.160,,,,
3945,09/26/21 10:30:00 AM,12.4123,55.189,12.3426,0.161,12.3426,0.161,,,,
3946,09/26/21 11:00:00 AM,12.4052,55.189,12.3388,0.153,12.3388,0.153,,,,
3947,09/26/21 11:30:00 AM,12.4038,55.189,12.3395,0.148,12.3395,0.148,,,,
3948,09/26/21 12:00:00 PM,12.4067,55.189,12.3376,0.159,12.3376,0.159,,,,
3949,09/26/21 12:30:00 PM,12.4038,55.189,12.3365,0.155,12.3365,0.155,,,,
3950,09/26/21 01:00:00 PM,12.4023,55.189,12.3314,0.164,12.3314,0.164,,,,
3951,09/26/21 01:30:00 PM,12.4023,55.189,12.3260,0.176,12.3260,0.176,,,,
3952,09/26/21 02:00:00 PM,12.3996,55.189,12.3252,0.172,12.3252,0.172,,,,
3953,09/26/21 02:30:00 PM,12.3967,55.189,12.3217,0.173,12.3217,0.173,,,,
3954,09/26/21 03:00:00 PM,12.3952,55.189,12.3217,0.170,12.3217,0.170,,,,
3955,09/26/21 03:30:00 PM,12.3981,55.189,12.3212,0.177,12.3212,0.177,,,,
3956,09/26/21 04:00:00 PM,12.3923,55.189,12.3237,0.158,12.3237,0.158,,,,
3957,09/26/21 04:30:00 PM,12.3938,55.189,12.3198,0.171,12.3198,0.171,,,,
3958,09/26/21 05:00:00 PM,12.3923,55.189,12.3189,0.169,12.3189,0.169,,,,
3959,09/26/21 05:30:00 PM,12.3938,55.189,12.3170,0.177,12.3170,0.177,,,,
3960,09/26/21 06:00:00 PM,12.3952,55.189,12.3152,0.185,12.3152,0.185,,,,
3961,09/26/21 06:30:00 PM,12.3967,55.189,12.3173,0.183,12.3173,0.183,,,,
3962,09/26/21 07:00:00 PM,12.3996,55.189,12.3189,0.186,12.3189,0.186,,,,
3963,09/26/21 07:30:00 PM,12.4009,55.189,12.3208,0.185,12.3208,0.185,,,,
3964,09/26/21 08:00:00 PM,12.4067,55.189,12.3241,0.191,12.3241,0.191,,,,
3965,09/26/21 08:30:00 PM,12.4081,55.189,12.3252,0.192,12.3252,0.192,,,,
3966,09/26/21 09:00:00 PM,12.4109,55.189,12.3294,0.188,12.3294,0.188,,,,
3967,09/26/21 09:30:00 PM,12.4152,55.189,12.3339,0.188,12.3339,0.188,,,,
3968,09/26/21 10:00:00 PM,12.4152,55.189,12.3340,0.187,12.3340,0.187,,,,
3969,09/26/21 10:30:00 PM,12.4180,55.189,12.3389,0.182,12.3389,0.182,,,,
3970,09/26/21 11:00:00 PM,12.4180,55.189,12.3379,0.185,12.3379,0.185,,,,
3971,09/26/21 11:30:00 PM,12.4180,55.189,12.3353,0.191,12.3353,0.191,,,,
3972,09/27/21 12:00:00 AM,12.4180,55.189,12.3340,0.194,12.3340,0.194,,,,
3973,09/27/21 12:30:00 AM,12.4194,55.189,12.3379,0.188,12.3379,0.188,,,,
3974,09/27/21 01:00:00 AM,12.4194,55.189,12.3385,0.187,12.3385,0.187,,,,
3975,09/27/21 01:30:00 AM,12.4180,55.189,12.3359,0.190,12.3359,0.190,,,,
3976,09/27/21 02:00:00 AM,12.4180,55.189,12.3372,0.186,12.3372,0.186,,,,
3977,09/27/21 02:30:00 AM,12.4167,55.189,12.3392,0.179,12.3392,0.179,,,,
3978,09/27/21 03:00:00 AM,12.4138,55.189,12.3350,0.182,12.3350,0.182,,,,
3979,09/27/21 03:30:00 AM,12.4109,55.189,12.3327,0.180,12.3327,0.180,,,,
3980,09/27/21 04:00:00 AM,12.4094,55.189,12.3294,0.185,12.3294,0.185,,,,
3981,09/27/21 04:30:00 AM,12.4052,55.189,12.3270,0.180,12.3270,0.180,,,,
3982,09/27/21 05:00:00 AM,12.4023,55.189,12.3247,0.179,12.3247,0.179,,,,
3983,09/27/21 05:30:00 AM,12.4038,55.189,12.3282,0.174,12.3282,0.174,,,,
3984,09/27/21 06:00:00 AM,12.4038,55.189,12.3299,0.170,12.3299,0.170,,,,
3985,09/27/21 06:30:00 AM,12.4067,55.189,12.3327,0.171,12.3327,0.171,,,,
3986,09/27/21 07:00:00 AM,12.4067,55.189,12.3318,0.173,12.3318,0.173,,,,
3987,09/27/21 07:30:00 AM,12.4109,55.189,12.3337,0.178,12.3337,0.178,,,,
3988,09/27/21 08:00:00 AM,12.4094,55.189,12.3363,0.169,12.3363,0.169,,,,
3989,09/27/21 08:30:00 AM,12.4094,55.189,12.3353,0.171,12.3353,0.171,,,,
3990,09/27/21 09:00:00 AM,12.4067,55.189,12.3366,0.162,12.3366,0.162,,,,
3991,09/27/21 09:30:00 AM,12.4094,55.189,12.3359,0.170,12.3359,0.170,,,,
3992,09/27/21 10:00:00 AM,12.4067,55.189,12.3371,0.161,12.3371,0.161,,,,
3993,09/27/21 10:30:00 AM,12.4038,55.189,12.3366,0.155,12.3366,0.155,,,,
3994,09/27/21 11:00:00 AM,12.3996,55.189,12.3276,0.166,12.3276,0.166,,,,
3995,09/27/21 11:30:00 AM,12.3967,55.189,12.3292,0.156,12.3292,0.156,,,,
3996,09/27/21 12:00:00 PM,12.3967,55.189,12.3212,0.174,12.3212,0.174,,,,
3997,09/27/21 12:30:00 PM,12.3996,55.189,12.3205,0.182,12.3205,0.182,,,,
3998,09/27/21 01:00:00 PM,12.3952,55.189,12.3175,0.179,12.3175,0.179,,,,
3999,09/27/21 01:30:00 PM,12.3923,55.189,12.3162,0.176,12.3162,0.176,,,,
4000,09/27/21 02:00:00 PM,12.3810,55.189,12.3096,0.165,12.3096,0.165,,,,
4001,09/27/21 02:30:00 PM,12.3838,55.189,12.3060,0.179,12.3060,0.179,,,,
4002,09/27/21 03:00:00 PM,12.3810,55.189,12.3009,0.185,12.3009,0.185,,,,
4003,09/27/21 03:30:00 PM,12.3781,55.189,12.2975,0.186,12.2975,0.186,,,,
4004,09/27/21 04:00:00 PM,12.3724,55.189,12.2909,0.188,12.2909,0.188,,,,
4005,09/27/21 04:30:00 PM,12.3781,55.189,12.2889,0.206,12.2889,0.206,,,,
4006,09/27/21 05:00:00 PM,12.3739,55.189,12.2841,0.207,12.2841,0.207,,,,
4007,09/27/21 05:30:00 PM,12.3668,55.189,12.2857,0.187,12.2857,0.187,,,,
4008,09/27/21 06:00:00 PM,12.3668,55.189,12.2843,0.191,12.2843,0.191,,,,
4009,09/27/21 06:30:00 PM,12.3653,55.189,12.2860,0.183,12.2860,0.183,,,,
4010,09/27/21 07:00:00 PM,12.3639,55.189,12.2838,0.185,12.2838,0.185,,,,
4011,09/27/21 07:30:00 PM,12.3582,55.189,12.2763,0.189,12.2763,0.189,,,,
4012,09/27/21 08:00:00 PM,12.3524,55.189,12.2748,0.179,12.2748,0.179,,,,
4013,09/27/21 08:30:00 PM,12.3468,55.189,12.2721,0.172,12.2721,0.172,,,,
4014,09/27/21 09:00:00 PM,12.3524,55.189,12.2677,0.196,12.2677,0.196,,,,
4015,09/27/21 09:30:00 PM,12.3624,55.189,12.2667,0.221,12.2667,0.221,,,,
4016,09/27/21 10:00:00 PM,12.3668,55.189,12.2705,0.222,12.2705,0.222,,,,
4017,09/27/21 10:30:00 PM,12.3695,55.189,12.2750,0.218,12.2750,0.218,,,,
4018,09/27/21 11:00:00 PM,12.3724,55.189,12.2876,0.196,12.2876,0.196,,,,
4019,09/27/21 11:30:00 PM,12.3752,55.189,12.2899,0.197,12.2899,0.197,,,,
4020,09/28/21 12:00:00 AM,12.3767,55.189,12.2919,0.196,12.2919,0.196,,,,
4021,09/28/21 12:30:00 AM,12.3781,55.189,12.2999,0.180,12.2999,0.180,,,,
4022,09/28/21 01:00:00 AM,12.3867,55.189,12.3072,0.183,12.3072,0.183,,,,
4023,09/28/21 01:30:00 AM,12.3923,55.189,12.3108,0.188,12.3108,0.188,,,,
4024,09/28/21 02:00:00 AM,12.3981,55.189,12.3182,0.184,12.3182,0.184,,,,
4025,09/28/21 02:30:00 AM,12.3996,55.189,12.3215,0.180,12.3215,0.180,,,,
4026,09/28/21 03:00:00 AM,12.4023,55.189,12.3208,0.188,12.3208,0.188,,,,
4027,09/28/21 03:30:00 AM,12.4067,55.189,12.3243,0.190,12.3243,0.190,,,,
4028,09/28/21 04:00:00 AM,12.4009,55.189,12.3255,0.174,12.3255,0.174,,,,
4029,09/28/21 04:30:00 AM,12.4023,55.189,12.3308,0.165,12.3308,0.165,,,,
4030,09/28/21 05:00:00 AM,12.4067,55.189,12.3323,0.172,12.3323,0.172,,,,
4031,09/28/21 05:30:00 AM,12.4094,55.189,12.3371,0.167,12.3371,0.167,,,,
4032,09/28/21 06:00:00 AM,12.4094,55.189,12.3375,0.166,12.3375,0.166,,,,
4033,09/28/21 06:30:00 AM,12.4138,55.189,12.3427,0.164,12.3427,0.164,,,,
4034,09/28/21 07:00:00 AM,12.4152,55.189,12.3458,0.160,12.3458,0.160,,,,
4035,09/28/21 07:30:00 AM,12.4209,55.189,12.3520,0.159,12.3520,0.159,,,,
4036,09/28/21 08:00:00 AM,12.4238,55.189,12.3517,0.166,12.3517,0.166,,,,
4037,09/28/21 08:30:00 AM,12.4238,55.189,12.3530,0.163,12.3530,0.163,,,,
4038,09/28/21 09:00:00 AM,12.4252,55.189,12.3559,0.160,12.3559,0.160,,,,
4039,09/28/21 09:30:00 AM,12.4265,55.189,12.3527,0.170,12.3527,0.170,,,,
4040,09/28/21 10:00:00 AM,12.4252,55.189,12.3553,0.161,12.3553,0.161,,,,
4041,09/28/21 10:30:00 AM,12.4252,55.189,12.3549,0.162,12.3549,0.162,,,,
4042,09/28/21 11:00:00 AM,12.4238,55.189,12.3529,0.164,12.3529,0.164,,,,
4043,09/28/21 11:30:00 AM,12.4194,55.189,12.3497,0.161,12.3497,0.161,,,,
4044,09/28/21 12:00:00 PM,12.4167,55.189,12.3466,0.162,12.3466,0.162,,,,
4045,09/28/21 12:30:00 PM,12.4152,55.189,12.3449,0.162,12.3449,0.162,,,,
4046,09/28/21 01:00:00 PM,12.4094,55.189,12.3414,0.157,12.3414,0.157,,,,
4047,09/28/21 01:30:00 PM,12.4052,55.189,12.3423,0.145,12.3423,0.145,,,,
4048,09/28/21 02:00:00 PM,12.4009,55.189,12.3342,0.154,12.3342,0.154,,,,
4049,09/28/21 02:30:00 PM,12.3981,55.189,12.3298,0.158,12.3298,0.158,,,,
4050,09/28/21 03:00:00 PM,12.3923,55.189,12.3292,0.146,12.3292,0.146,,,,
4051,09/28/21 03:30:00 PM,12.3881,55.189,12.3233,0.150,12.3233,0.150,,,,
4052,09/28/21 04:00:00 PM,12.3852,55.189,12.3236,0.142,12.3236,0.142,,,,
4053,09/28/21 04:30:00 PM,12.3852,55.189,12.3152,0.162,12.3152,0.162,,,,
4054,09/28/21 05:00:00 PM,12.3825,55.189,12.3185,0.148,12.3185,0.148,,,,
4055,09/28/21 05:30:00 PM,12.3796,55.189,12.3143,0.151,12.3143,0.151,,,,
