Date,Time,pres (psi),temp (f)
01/11/2020,16:00:00,12.3211,35.951
01/11/2020,16:30:00,12.3246,35.564
01/11/2020,17:00:00,12.3259,34.394
01/11/2020,17:30:00,12.324,32.018
01/11/2020,18:00:00,12.3199,28.969
01/11/2020,18:30:00,12.3239,27.091
01/11/2020,19:00:00,12.3163,26.031
01/11/2020,19:30:00,12.323,25.174
01/11/2020,20:00:00,12.3257,24.526
01/11/2020,20:30:00,12.3252,24.31
01/11/2020,21:00:00,12.3159,24.31
01/11/2020,21:30:00,12.3153,24.093
01/11/2020,22:00:00,12.322,23.216
01/11/2020,22:30:00,12.3207,22.775
01/11/2020,23:00:00,12.3134,23.436
01/11/2020,23:30:00,12.3076,22.995
01/12/2020,0:00:00,12.3192,23.875
01/12/2020,0:30:00,12.3166,24.526
01/12/2020,1:00:00,12.3172,24.744
01/12/2020,1:30:00,12.3125,24.744
01/12/2020,2:00:00,12.312,24.526
01/12/2020,2:30:00,12.3034,24.744
01/12/2020,3:00:00,12.3022,24.31
01/12/2020,3:30:00,12.303,22.995
01/12/2020,4:00:00,12.3044,21.884
01/12/2020,4:30:00,12.3044,20.302
01/12/2020,5:00:00,12.3076,19.843
01/12/2020,5:30:00,12.3024,21.209
01/12/2020,6:00:00,12.3017,22.552
01/12/2020,6:30:00,12.3043,23.436
01/12/2020,7:00:00,12.3022,24.31
01/12/2020,7:30:00,12.2995,24.96
01/12/2020,8:00:00,12.3001,25.174
01/12/2020,8:30:00,12.2962,25.39
01/12/2020,9:00:00,12.2992,26.458
01/12/2020,9:30:00,12.2969,27.302
01/12/2020,10:00:00,12.2947,28.139
01/12/2020,10:30:00,12.2953,29.995
01/12/2020,11:00:00,12.2947,31.415
01/12/2020,11:30:00,12.2941,31.213
01/12/2020,12:00:00,12.2918,32.018
01/12/2020,12:30:00,12.2792,32.418
01/12/2020,13:00:00,12.2848,32.815
01/12/2020,13:30:00,12.2767,33.213
01/12/2020,14:00:00,12.2654,32.418
01/12/2020,14:30:00,12.2699,32.418
01/12/2020,15:00:00,12.2625,33.013
01/12/2020,15:30:00,12.2625,33.013
01/12/2020,16:00:00,12.2526,32.815
01/12/2020,16:30:00,12.2476,32.617
01/12/2020,17:00:00,12.2425,32.418
01/12/2020,17:30:00,12.2361,31.816
01/12/2020,18:00:00,12.2402,31.617
01/12/2020,18:30:00,12.2402,31.617
01/12/2020,19:00:00,12.2357,31.617
01/12/2020,19:30:00,12.2402,31.617
01/12/2020,20:00:00,12.2357,31.617
01/12/2020,20:30:00,12.2345,31.213
01/12/2020,21:00:00,12.2392,31.213
01/12/2020,21:30:00,12.2374,30.607
01/12/2020,22:00:00,12.2415,30.403
01/12/2020,22:30:00,12.2421,30.607
01/12/2020,23:00:00,12.2518,30.808
01/12/2020,23:30:00,12.2557,30.607
01/13/2020,0:00:00,12.246,30.403
01/13/2020,0:30:00,12.25,30.198
01/13/2020,1:00:00,12.2547,30.198
01/13/2020,1:30:00,12.2506,30.403
01/13/2020,2:00:00,12.2592,30.198
01/13/2020,2:30:00,12.258,29.79
01/13/2020,3:00:00,12.2656,29.174
01/13/2020,3:30:00,12.2689,28.762
01/13/2020,4:00:00,12.2741,28.969
01/13/2020,4:30:00,12.2718,28.139
01/13/2020,5:00:00,12.2786,27.302
01/13/2020,5:30:00,12.2682,26.881
01/13/2020,6:00:00,12.2689,27.091
01/13/2020,6:30:00,12.274,27.302
01/13/2020,7:00:00,12.2728,26.881
01/13/2020,7:30:00,12.2808,26.458
01/13/2020,8:00:00,12.2783,25.605
01/13/2020,8:30:00,12.2808,26.458
01/13/2020,9:00:00,12.2832,27.302
01/13/2020,9:30:00,12.2867,28.555
01/13/2020,10:00:00,12.2896,29.586
01/13/2020,10:30:00,12.2782,30.403
01/13/2020,11:00:00,12.2872,32.018
01/13/2020,11:30:00,12.2802,32.815
01/13/2020,12:00:00,12.2787,37.297
01/13/2020,12:30:00,12.2787,37.297
01/13/2020,13:00:00,12.2757,36.145
01/13/2020,13:30:00,12.2695,35.564
01/13/2020,14:00:00,12.2606,34.002
01/13/2020,14:30:00,12.2606,34.002
01/13/2020,15:00:00,12.2487,33.013
01/13/2020,15:30:00,12.2448,31.617
01/13/2020,16:00:00,12.2483,31.213
01/13/2020,16:30:00,12.2512,30.607
01/13/2020,17:00:00,12.2466,30.607
01/13/2020,17:30:00,12.2466,30.607
01/13/2020,18:00:00,12.2415,30.403
01/13/2020,18:30:00,12.2368,30.403
01/13/2020,19:00:00,12.2368,30.403
01/13/2020,19:30:00,12.2316,30.198
01/13/2020,20:00:00,12.2363,30.198
01/13/2020,20:30:00,12.2368,30.403
01/13/2020,21:00:00,12.2322,30.403
01/13/2020,21:30:00,12.2293,31.012
01/13/2020,22:00:00,12.2248,31.012
01/13/2020,22:30:00,12.2254,31.213
01/13/2020,23:00:00,12.2254,31.213
01/13/2020,23:30:00,12.2258,31.415
01/14/2020,0:00:00,12.2207,31.213
01/14/2020,0:30:00,12.2213,31.415
01/14/2020,1:00:00,12.2173,31.617
01/14/2020,1:30:00,12.2173,31.617
01/14/2020,2:00:00,12.2207,31.213
01/14/2020,2:30:00,12.2196,30.808
01/14/2020,3:00:00,12.2283,30.607
01/14/2020,3:30:00,12.2322,30.403
01/14/2020,4:00:00,12.2225,30.198
01/14/2020,4:30:00,12.2271,30.198
01/14/2020,5:00:00,12.2254,29.586
01/14/2020,5:30:00,12.2345,29.586
01/14/2020,6:00:00,12.2384,27.721
01/14/2020,6:30:00,12.2437,27.93
01/14/2020,7:00:00,12.2477,27.721
01/14/2020,7:30:00,12.2538,26.668
01/14/2020,8:00:00,12.256,25.819
01/14/2020,8:30:00,12.26,25.605
01/14/2020,9:00:00,12.2645,25.605
01/14/2020,9:30:00,12.2716,26.458
01/14/2020,10:00:00,12.2825,27.091
01/14/2020,10:30:00,12.2798,27.721
01/14/2020,11:00:00,12.2832,28.969
01/14/2020,11:30:00,12.2809,31.415
01/14/2020,12:00:00,12.2895,32.815
01/14/2020,12:30:00,12.283,33.805
01/14/2020,13:00:00,12.2802,32.815
01/14/2020,13:30:00,12.2769,31.617
01/14/2020,14:00:00,12.2767,33.213
01/14/2020,14:30:00,12.2754,34.394
01/14/2020,15:00:00,12.2754,34.394
01/14/2020,15:30:00,12.2754,34.394
01/14/2020,16:00:00,12.2801,34.394
01/14/2020,16:30:00,12.2808,33.013
01/14/2020,17:00:00,12.2856,31.415
01/14/2020,17:30:00,12.2873,30.403
01/14/2020,18:00:00,12.285,29.586
01/14/2020,18:30:00,12.2879,28.969
01/14/2020,19:00:00,12.2867,28.555
01/14/2020,19:30:00,12.2914,28.555
01/14/2020,20:00:00,12.2908,28.346
01/14/2020,20:30:00,12.2901,28.139
01/14/2020,21:00:00,12.2935,27.721
01/14/2020,21:30:00,12.2935,27.721
01/14/2020,22:00:00,12.2982,27.721
01/14/2020,22:30:00,12.2969,27.302
01/14/2020,23:00:00,12.3043,26.668
01/14/2020,23:30:00,12.2985,26.245
01/15/2020,0:00:00,12.2967,25.605
01/15/2020,0:30:00,12.2948,24.96
01/15/2020,1:00:00,12.297,24.093
01/15/2020,1:30:00,12.2886,22.775
01/15/2020,2:00:00,12.288,20.984
01/15/2020,2:30:00,12.2905,18.685
01/15/2020,3:00:00,12.2889,16.556
01/15/2020,3:30:00,12.2883,14.855
01/15/2020,4:00:00,12.2901,13.865
01/15/2020,4:30:00,12.2847,12.096
01/15/2020,5:00:00,12.2885,10.278
01/15/2020,5:30:00,12.2837,8.679
01/15/2020,6:00:00,12.2757,7.588
01/15/2020,6:30:00,12.2769,6.48
01/15/2020,7:00:00,12.2715,6.199
01/15/2020,7:30:00,12.2706,5.918
01/15/2020,8:00:00,12.2744,5.634
01/15/2020,8:30:00,12.2727,5.063
01/15/2020,9:00:00,12.2772,5.063
01/15/2020,9:30:00,12.2753,5.918
01/15/2020,10:00:00,12.2777,9.75
01/15/2020,10:30:00,12.2708,18.217
01/15/2020,11:00:00,12.2719,24.96
01/15/2020,11:30:00,12.2757,32.815
01/15/2020,12:00:00,12.2663,34.394
01/15/2020,12:30:00,12.2622,43.099
01/15/2020,13:00:00,12.2513,44.195
01/15/2020,13:30:00,12.2368,42.179
01/15/2020,14:00:00,12.239,37.87
01/15/2020,14:30:00,12.2277,37.107
01/15/2020,15:00:00,12.2216,36.531
01/15/2020,15:30:00,12.2171,38.25
01/15/2020,16:00:00,12.213,38.44
01/15/2020,16:30:00,12.2099,39.007
01/15/2020,17:00:00,12.203,34.786
01/15/2020,17:30:00,12.2041,31.816
01/15/2020,18:00:00,12.2025,29.586
01/15/2020,18:30:00,12.2035,28.346
01/15/2020,19:00:00,12.2017,27.721
01/15/2020,19:30:00,12.2052,27.302
01/15/2020,20:00:00,12.1994,26.881
01/15/2020,20:30:00,12.1988,26.668
01/15/2020,21:00:00,12.1983,26.458
01/15/2020,21:30:00,12.193,26.245
01/15/2020,22:00:00,12.1988,26.668
01/15/2020,22:30:00,12.1936,26.458
01/15/2020,23:00:00,12.1936,26.458
01/15/2020,23:30:00,12.193,26.245
01/16/2020,0:00:00,12.1919,25.819
01/16/2020,0:30:00,12.1867,25.605
01/16/2020,1:00:00,12.1808,25.174
01/16/2020,1:30:00,12.175,24.744
01/16/2020,2:00:00,12.1737,24.31
01/16/2020,2:30:00,12.1692,24.31
01/16/2020,3:00:00,12.1685,24.093
01/16/2020,3:30:00,12.1632,25.39
01/16/2020,4:00:00,12.1623,28.346
01/16/2020,4:30:00,12.1553,30.808
01/16/2020,5:00:00,12.1518,31.213
01/16/2020,5:30:00,12.1518,31.213
01/16/2020,6:00:00,12.1375,31.012
01/16/2020,6:30:00,12.1375,31.012
01/16/2020,7:00:00,12.1381,31.213
01/16/2020,7:30:00,12.1386,31.415
01/16/2020,8:00:00,12.1249,31.415
01/16/2020,8:30:00,12.1204,31.415
01/16/2020,9:00:00,12.1204,31.415
01/16/2020,9:30:00,12.1089,30.607
01/16/2020,10:00:00,12.1054,29.379
01/16/2020,10:30:00,12.1169,28.555
01/16/2020,11:00:00,12.1204,28.139
01/16/2020,11:30:00,12.1169,28.555
01/16/2020,12:00:00,12.1175,28.762
01/16/2020,12:30:00,12.1136,28.969
01/16/2020,13:00:00,12.1089,28.969
01/16/2020,13:30:00,12.1043,28.969
01/16/2020,14:00:00,12.0951,28.969
01/16/2020,14:30:00,12.1095,29.174
01/16/2020,15:00:00,12.1066,29.79
01/16/2020,15:30:00,12.1112,29.79
01/16/2020,16:00:00,12.1163,29.995
01/16/2020,16:30:00,12.1215,30.198
01/16/2020,17:00:00,12.1227,30.607
01/16/2020,17:30:00,12.1295,29.79
01/16/2020,18:00:00,12.1388,28.139
01/16/2020,18:30:00,12.1462,27.511
01/16/2020,19:00:00,12.1495,27.091
01/16/2020,19:30:00,12.1581,26.881
01/16/2020,20:00:00,12.1674,26.881
01/16/2020,20:30:00,12.1719,26.881
01/16/2020,21:00:00,12.1719,26.881
01/16/2020,21:30:00,12.181,26.881
01/16/2020,22:00:00,12.1851,26.668
01/16/2020,22:30:00,12.1925,26.031
01/16/2020,23:00:00,12.2032,24.96
01/16/2020,23:30:00,12.211,24.526
01/17/2020,0:00:00,12.219,24.093
01/17/2020,0:30:00,12.227,23.655
01/17/2020,1:00:00,12.2348,23.216
01/17/2020,1:30:00,12.2361,23.655
01/17/2020,2:00:00,12.2441,23.216
01/17/2020,2:30:00,12.2428,22.775
01/17/2020,3:00:00,12.2553,22.33
01/17/2020,3:30:00,12.2722,21.884
01/17/2020,4:00:00,12.2808,21.659
01/17/2020,4:30:00,12.2841,21.209
01/17/2020,5:00:00,12.284,19.612
01/17/2020,5:30:00,12.2924,17.748
01/17/2020,6:00:00,12.3015,17.748
01/17/2020,6:30:00,12.3004,18.919
01/17/2020,7:00:00,12.3123,19.843
01/17/2020,7:30:00,12.3188,20.529
01/17/2020,8:00:00,12.3286,20.757
01/17/2020,8:30:00,12.3372,20.529
01/17/2020,9:00:00,12.3391,19.612
01/17/2020,9:30:00,12.3476,20.984
01/17/2020,10:00:00,12.3475,24.093
01/17/2020,10:30:00,12.3537,27.93
01/17/2020,11:00:00,12.3619,30.808
01/17/2020,11:30:00,12.3658,32.218
01/17/2020,12:00:00,12.3668,34.198
01/17/2020,12:30:00,12.3621,34.198
01/17/2020,13:00:00,12.3632,34.59
01/17/2020,13:30:00,12.3581,34.394
01/17/2020,14:00:00,12.3574,37.488
01/17/2020,14:30:00,12.3501,36.531
01/17/2020,15:00:00,12.355,34.981
01/17/2020,15:30:00,12.3637,34.786
01/17/2020,16:00:00,12.3656,33.805
01/17/2020,16:30:00,12.3669,32.617
01/17/2020,17:00:00,12.3636,31.415
01/17/2020,17:30:00,12.37,30.403
01/17/2020,18:00:00,12.371,29.174
01/17/2020,18:30:00,12.3727,28.139
01/17/2020,19:00:00,12.3664,27.511
01/17/2020,19:30:00,12.3737,26.881
01/17/2020,20:00:00,12.3732,26.668
01/17/2020,20:30:00,12.3726,26.458
01/17/2020,21:00:00,12.3753,25.819
01/17/2020,21:30:00,12.3746,25.605
01/17/2020,22:00:00,12.3695,25.39
01/17/2020,22:30:00,12.374,25.39
01/17/2020,23:00:00,12.3793,25.605
01/17/2020,23:30:00,12.3884,25.605
01/18/2020,0:00:00,12.3798,25.819
01/18/2020,0:30:00,12.3707,25.819
01/18/2020,1:00:00,12.3713,26.031
01/18/2020,1:30:00,12.3735,25.174
01/18/2020,2:00:00,12.3854,24.526
01/18/2020,2:30:00,12.3816,23.216
01/18/2020,3:00:00,12.3869,21.884
01/18/2020,3:30:00,12.3823,20.302
01/18/2020,4:00:00,12.379,19.152
01/18/2020,4:30:00,12.3874,18.919
01/18/2020,5:00:00,12.3846,17.983
01/18/2020,5:30:00,12.3897,16.556
01/18/2020,6:00:00,12.3898,15.102
01/18/2020,6:30:00,12.3862,13.865
01/18/2020,7:00:00,12.3909,12.351
01/18/2020,7:30:00,12.397,11.323
01/18/2020,8:00:00,12.3946,10.54
01/18/2020,8:30:00,12.3984,10.278
01/18/2020,9:00:00,12.4067,10.015
01/18/2020,9:30:00,12.4107,12.859
01/18/2020,10:00:00,12.4132,16.795
01/18/2020,10:30:00,12.4216,19.612
01/18/2020,11:00:00,12.4241,23.655
01/18/2020,11:30:00,12.422,32.617
01/18/2020,12:00:00,12.4265,32.617
01/18/2020,12:30:00,12.426,44.195
01/18/2020,13:00:00,12.4235,46.728
01/18/2020,13:30:00,12.4222,51.523
01/18/2020,14:00:00,12.4136,44.742
01/18/2020,14:30:00,12.4103,43.466
01/18/2020,15:00:00,12.4048,41.439
01/18/2020,15:30:00,12.4052,43.282
01/18/2020,16:00:00,12.4075,44.195
01/18/2020,16:30:00,12.4094,41.439
01/18/2020,17:00:00,12.4028,37.297
01/18/2020,17:30:00,12.4097,34.786
01/18/2020,18:00:00,12.4151,33.411
01/18/2020,18:30:00,12.4152,31.816
01/18/2020,19:00:00,12.4117,30.607
01/18/2020,19:30:00,12.4147,29.995
01/18/2020,20:00:00,12.4176,29.379
01/18/2020,20:30:00,12.4158,28.762
01/18/2020,21:00:00,12.4186,28.139
01/18/2020,21:30:00,12.422,27.721
01/18/2020,22:00:00,12.4236,26.668
01/18/2020,22:30:00,12.427,26.245
01/18/2020,23:00:00,12.4251,25.605
01/18/2020,23:30:00,12.4245,25.39
01/19/2020,0:00:00,12.4234,24.96
01/19/2020,0:30:00,12.4267,24.526
01/19/2020,1:00:00,12.4168,24.31
01/19/2020,1:30:00,12.4155,23.875
01/19/2020,2:00:00,12.4144,23.436
01/19/2020,2:30:00,12.4084,22.995
01/19/2020,3:00:00,12.417,22.775
01/19/2020,3:30:00,12.4125,22.775
01/19/2020,4:00:00,12.4065,22.33
01/19/2020,4:30:00,12.4091,21.659
01/19/2020,5:00:00,12.4033,21.209
01/19/2020,5:30:00,12.3967,20.529
01/19/2020,6:00:00,12.4,20.073
01/19/2020,6:30:00,12.398,19.382
01/19/2020,7:00:00,12.3959,18.685
01/19/2020,7:30:00,12.3971,17.51
01/19/2020,8:00:00,12.4041,16.795
01/19/2020,8:30:00,12.3967,15.832
01/19/2020,9:00:00,12.4033,16.556
01/19/2020,9:30:00,12.4051,18.685
01/19/2020,10:00:00,12.4039,19.843
01/19/2020,10:30:00,12.4006,23.436
01/19/2020,11:00:00,12.3997,27.93
01/19/2020,11:30:00,12.4045,34.59
01/19/2020,12:00:00,12.4003,38.061
01/19/2020,12:30:00,12.3977,42.179
01/19/2020,13:00:00,12.3871,39.947
01/19/2020,13:30:00,12.3813,41.254
01/19/2020,14:00:00,12.3768,41.254
01/19/2020,14:30:00,12.3691,40.134
01/19/2020,15:00:00,12.3656,40.509
01/19/2020,15:30:00,12.3643,43.466
01/19/2020,16:00:00,12.3623,42.732
01/19/2020,16:30:00,12.3579,39.384
01/19/2020,17:00:00,12.3558,36.914
01/19/2020,17:30:00,12.3556,35.175
01/19/2020,18:00:00,12.3497,33.013
01/19/2020,18:30:00,12.3539,31.213
01/19/2020,19:00:00,12.3469,30.403
01/19/2020,19:30:00,12.3459,29.995
01/19/2020,20:00:00,12.3447,29.586
01/19/2020,20:30:00,12.3487,29.379
01/19/2020,21:00:00,12.3442,29.379
01/19/2020,21:30:00,12.3372,28.555
01/19/2020,22:00:00,12.3413,28.346
01/19/2020,22:30:00,12.3405,28.139
01/19/2020,23:00:00,12.3434,27.511
01/19/2020,23:30:00,12.3376,27.091
01/20/2020,0:00:00,12.3365,26.668
01/20/2020,0:30:00,12.3352,26.245
01/20/2020,1:00:00,12.3346,26.031
01/20/2020,1:30:00,12.3301,26.031
01/20/2020,2:00:00,12.3288,25.605
01/20/2020,2:30:00,12.3236,25.39
01/20/2020,3:00:00,12.323,25.174
01/20/2020,3:30:00,12.327,24.96
01/20/2020,4:00:00,12.3205,24.31
01/20/2020,4:30:00,12.3153,24.093
01/20/2020,5:00:00,12.3192,23.875
01/20/2020,5:30:00,12.3067,24.31
01/20/2020,6:00:00,12.293,24.31
01/20/2020,6:30:00,12.2937,24.526
01/20/2020,7:00:00,12.2995,24.96
01/20/2020,7:30:00,12.2995,24.96
01/20/2020,8:00:00,12.3034,24.744
01/20/2020,8:30:00,12.3062,24.093
01/20/2020,9:00:00,12.3067,24.31
01/20/2020,9:30:00,12.3105,25.605
01/20/2020,10:00:00,12.3073,27.721
01/20/2020,10:30:00,12.2982,31.012
01/20/2020,11:00:00,12.2989,34.59
01/20/2020,11:30:00,12.3002,38.44
01/20/2020,12:00:00,12.3017,42.363
01/20/2020,12:30:00,12.2951,45.104
01/20/2020,13:00:00,12.2905,45.104
01/20/2020,13:30:00,12.288,44.195
01/20/2020,14:00:00,12.2877,45.828
01/20/2020,14:30:00,12.2835,44.195
01/20/2020,15:00:00,12.2812,41.625
01/20/2020,15:30:00,12.2793,40.881
01/20/2020,16:00:00,12.2732,40.321
01/20/2020,16:30:00,12.2696,39.007
01/20/2020,17:00:00,12.2629,38.25
01/20/2020,17:30:00,12.266,37.679
01/20/2020,18:00:00,12.2685,35.175
01/20/2020,18:30:00,12.2692,33.805
01/20/2020,19:00:00,12.2763,33.013
01/20/2020,19:30:00,12.2751,32.617
01/20/2020,20:00:00,12.2786,32.218
01/20/2020,20:30:00,12.2734,32.018
01/20/2020,21:00:00,12.2769,31.617
01/20/2020,21:30:00,12.2677,31.617
01/20/2020,22:00:00,12.2718,31.415
01/20/2020,22:30:00,12.2764,31.415
01/20/2020,23:00:00,12.2809,31.415
01/20/2020,23:30:00,12.2729,31.816
01/21/2020,0:00:00,12.2727,33.411
01/21/2020,0:30:00,12.2763,33.013
01/21/2020,1:00:00,12.2729,31.816
01/21/2020,1:30:00,12.27,30.808
01/21/2020,2:00:00,12.2787,30.607
01/21/2020,2:30:00,12.2747,30.808
01/21/2020,3:00:00,12.2758,31.213
01/21/2020,3:30:00,12.2666,31.213
01/21/2020,4:00:00,12.2615,31.012
01/21/2020,4:30:00,12.2579,33.013
01/21/2020,5:00:00,12.2535,34.786
01/21/2020,5:30:00,12.2535,34.786
01/21/2020,6:00:00,12.2541,34.981
01/21/2020,6:30:00,12.2531,34.59
01/21/2020,7:00:00,12.2582,34.786
01/21/2020,7:30:00,12.2566,34.198
01/21/2020,8:00:00,12.2641,33.607
01/21/2020,8:30:00,12.2619,32.815
01/21/2020,9:00:00,12.2625,33.013
01/21/2020,9:30:00,12.2641,33.607
01/21/2020,10:00:00,12.2722,33.213
01/21/2020,10:30:00,12.276,34.59
01/21/2020,11:00:00,12.2738,33.805
01/21/2020,11:30:00,12.2729,35.175
01/21/2020,12:00:00,12.2786,35.564
01/21/2020,12:30:00,12.2761,36.338
01/21/2020,13:00:00,12.27,35.758
01/21/2020,13:30:00,12.2751,35.951
01/21/2020,14:00:00,12.27,35.758
01/21/2020,14:30:00,12.2664,36.145
01/21/2020,15:00:00,12.2716,36.338
01/21/2020,15:30:00,12.2674,36.531
01/21/2020,16:00:00,12.2737,37.107
01/21/2020,16:30:00,12.27,37.488
01/21/2020,17:00:00,12.27,37.488
01/21/2020,17:30:00,12.2777,36.914
01/21/2020,18:00:00,12.2798,35.951
01/21/2020,18:30:00,12.2792,35.758
01/21/2020,19:00:00,12.2745,35.758
01/21/2020,19:30:00,12.2782,35.37
01/21/2020,20:00:00,12.2873,35.37
01/21/2020,20:30:00,12.2832,35.564
01/21/2020,21:00:00,12.2879,35.564
01/21/2020,21:30:00,12.2935,35.951
01/21/2020,22:00:00,12.2986,36.145
01/21/2020,22:30:00,12.3033,36.145
01/21/2020,23:00:00,12.3078,36.145
01/21/2020,23:30:00,12.3128,36.338
01/22/2020,0:00:00,12.3175,36.338
01/22/2020,0:30:00,12.3128,36.338
01/22/2020,1:00:00,12.3134,36.531
01/22/2020,1:30:00,12.314,36.723
01/22/2020,2:00:00,12.3181,36.531
01/22/2020,2:30:00,12.3211,35.951
01/22/2020,3:00:00,12.3252,35.758
01/22/2020,3:30:00,12.324,35.37
01/22/2020,4:00:00,12.3321,34.981
01/22/2020,4:30:00,12.3346,34.198
01/22/2020,5:00:00,12.3371,33.411
01/22/2020,5:30:00,12.3324,33.411
01/22/2020,6:00:00,12.3353,32.815
01/22/2020,6:30:00,12.3359,33.013
01/22/2020,7:00:00,12.3434,32.418
01/22/2020,7:30:00,12.351,31.816
01/22/2020,8:00:00,12.351,31.816
01/22/2020,8:30:00,12.352,32.218
01/22/2020,9:00:00,12.3582,32.815
01/22/2020,9:30:00,12.3672,34.394
01/22/2020,10:00:00,12.371,35.758
01/22/2020,10:30:00,12.3717,37.679
01/22/2020,11:00:00,12.3758,37.488
01/22/2020,11:30:00,12.3829,38.44
01/22/2020,12:00:00,12.3825,39.947
01/22/2020,12:30:00,12.3839,42.179
01/22/2020,13:00:00,12.3767,42.915
01/22/2020,13:30:00,12.3782,41.81
01/22/2020,14:00:00,12.3767,42.915
01/22/2020,14:30:00,12.3752,42.363
01/22/2020,15:00:00,12.3745,43.831
01/22/2020,15:30:00,12.3742,45.466
01/22/2020,16:00:00,12.3719,44.56
01/22/2020,16:30:00,12.3761,42.732
01/22/2020,17:00:00,12.3717,41.067
01/22/2020,17:30:00,12.3784,38.44
01/22/2020,18:00:00,12.3772,36.338
01/22/2020,18:30:00,12.3775,34.786
01/22/2020,19:00:00,12.38,34.002
01/22/2020,19:30:00,12.3835,33.607
01/22/2020,20:00:00,12.3869,33.213
01/22/2020,20:30:00,12.391,33.013
01/22/2020,21:00:00,12.3864,33.013
01/22/2020,21:30:00,12.3904,32.815
01/22/2020,22:00:00,12.3888,32.218
01/22/2020,22:30:00,12.3917,31.617
01/22/2020,23:00:00,12.3935,30.607
01/22/2020,23:30:00,12.3958,29.79
01/23/2020,0:00:00,12.4015,28.555
01/23/2020,0:30:00,12.3991,27.721
01/23/2020,1:00:00,12.3978,27.302
01/23/2020,1:30:00,12.3967,26.881
01/23/2020,2:00:00,12.3967,26.881
01/23/2020,2:30:00,12.3909,26.458
01/23/2020,3:00:00,12.3942,26.031
01/23/2020,3:30:00,12.397,25.39
01/23/2020,4:00:00,12.3912,24.96
01/23/2020,4:30:00,12.3893,24.31
01/23/2020,5:00:00,12.3926,23.875
01/23/2020,5:30:00,12.3926,23.875
01/23/2020,6:00:00,12.3887,24.093
01/23/2020,6:30:00,12.3887,24.093
01/23/2020,7:00:00,12.3859,24.744
01/23/2020,7:30:00,12.3906,24.744
01/23/2020,8:00:00,12.384,24.093
01/23/2020,8:30:00,12.3881,23.875
01/23/2020,9:00:00,12.39,24.526
01/23/2020,9:30:00,12.3856,26.245
01/23/2020,10:00:00,12.391,28.139
01/23/2020,10:30:00,12.3958,29.79
01/23/2020,11:00:00,12.402,32.018
01/23/2020,11:30:00,12.3964,34.981
01/23/2020,12:00:00,12.393,37.107
01/23/2020,12:30:00,12.3868,43.282
01/23/2020,13:00:00,12.3814,44.742
01/23/2020,13:30:00,12.3771,46.548
01/23/2020,14:00:00,12.3701,45.648
01/23/2020,14:30:00,12.3619,46.008
01/23/2020,15:00:00,12.3597,43.466
01/23/2020,15:30:00,12.3559,40.321
01/23/2020,16:00:00,12.3553,38.44
01/23/2020,16:30:00,12.3574,37.488
01/23/2020,17:00:00,12.3527,37.488
01/23/2020,17:30:00,12.346,36.723
01/23/2020,18:00:00,12.3418,35.175
01/23/2020,18:30:00,12.3352,34.394
01/23/2020,19:00:00,12.333,33.607
01/23/2020,19:30:00,12.3318,33.213
01/23/2020,20:00:00,12.3268,33.013
01/23/2020,20:30:00,12.3268,33.013
01/23/2020,21:00:00,12.3215,32.815
01/23/2020,21:30:00,12.3268,33.013
01/23/2020,22:00:00,12.341,33.213
01/23/2020,22:30:00,12.333,33.607
01/23/2020,23:00:00,12.3278,33.411
01/23/2020,23:30:00,12.3284,33.607
01/24/2020,0:00:00,12.3324,33.411
01/24/2020,0:30:00,12.3227,33.213
01/24/2020,1:00:00,12.3233,33.411
01/24/2020,1:30:00,12.314,33.411
01/24/2020,2:00:00,12.3099,33.607
01/24/2020,2:30:00,12.3152,33.805
01/24/2020,3:00:00,12.3152,33.805
01/24/2020,3:30:00,12.3105,33.805
01/24/2020,4:00:00,12.3197,33.805
01/24/2020,4:30:00,12.3099,33.607
01/24/2020,5:00:00,12.3049,33.411
01/24/2020,5:30:00,12.3054,33.607
01/24/2020,6:00:00,12.302,34.002
01/24/2020,6:30:00,12.3065,34.002
01/24/2020,7:00:00,12.3157,34.002
01/24/2020,7:30:00,12.3197,33.805
01/24/2020,8:00:00,12.3152,33.805
01/24/2020,8:30:00,12.3237,33.607
01/24/2020,9:00:00,12.3218,34.59
01/24/2020,9:30:00,12.3281,35.175
01/24/2020,10:00:00,12.3313,36.338
01/24/2020,10:30:00,12.336,38.061
01/24/2020,11:00:00,12.3446,39.573
01/24/2020,11:30:00,12.3487,41.067
01/24/2020,12:00:00,12.3485,42.732
01/24/2020,12:30:00,12.3436,51.346
01/24/2020,13:00:00,12.3408,52.05
01/24/2020,13:30:00,12.345,50.113
01/24/2020,14:00:00,12.3413,50.466
01/24/2020,14:30:00,12.3343,47.802
01/24/2020,15:00:00,12.3311,46.548
01/24/2020,15:30:00,12.3304,44.56
01/24/2020,16:00:00,12.3346,44.379
01/24/2020,16:30:00,12.3331,43.831
01/24/2020,17:00:00,12.3282,41.994
01/24/2020,17:30:00,12.3318,39.947
01/24/2020,18:00:00,12.3328,36.914
01/24/2020,18:30:00,12.3259,34.394
01/24/2020,19:00:00,12.3313,33.013
01/24/2020,19:30:00,12.3331,32.018
01/24/2020,20:00:00,12.3417,31.816
01/24/2020,20:30:00,12.3411,31.617
01/24/2020,21:00:00,12.3411,31.617
01/24/2020,21:30:00,12.3463,31.816
01/24/2020,22:00:00,12.3469,32.018
01/24/2020,22:30:00,12.3458,31.617
