Date,Time,pres (psi),temp (f)
3/18/2020,07:00:00,12.3326,42.732
3/18/2020,07:30:00,12.3342,42.732
3/18/2020,08:00:00,12.3372,42.732
3/18/2020,08:30:00,12.3402,42.732
3/18/2020,09:00:00,12.3372,42.732
3/18/2020,09:30:00,12.3402,42.732
3/18/2020,10:00:00,12.3433,42.732
3/18/2020,10:30:00,12.3449,42.732
3/18/2020,11:00:00,12.3449,42.732
3/18/2020,11:30:00,12.3433,42.732
3/18/2020,12:00:00,12.3418,42.732
3/18/2020,12:30:00,12.3402,42.732
3/18/2020,13:00:00,12.3372,42.732
3/18/2020,13:30:00,12.3326,42.732
3/18/2020,14:00:00,12.3326,42.732
3/18/2020,14:30:00,12.3281,42.732
3/18/2020,15:00:00,12.3295,42.732
3/18/2020,15:30:00,12.3311,42.732
3/18/2020,16:00:00,12.3342,42.732
3/18/2020,16:30:00,12.3342,42.732
3/18/2020,17:00:00,12.3342,42.732
3/18/2020,17:30:00,12.3326,42.732
3/18/2020,18:00:00,12.3372,42.732
3/18/2020,18:30:00,12.3402,42.732
3/18/2020,19:00:00,12.3418,42.732
3/18/2020,19:30:00,12.3449,42.732
3/18/2020,20:00:00,12.351,42.732
3/18/2020,20:30:00,12.3524,42.732
3/18/2020,21:00:00,12.3524,42.732
3/18/2020,21:30:00,12.3571,42.732
3/18/2020,22:00:00,12.3616,42.732
3/18/2020,22:30:00,12.3601,42.732
3/18/2020,23:00:00,12.3616,42.732
3/18/2020,23:30:00,12.3616,42.732
3/19/2020,00:00:00,12.3632,42.732
3/19/2020,00:30:00,12.3677,42.732
3/19/2020,01:00:00,12.3677,42.732
3/19/2020,01:30:00,12.3693,42.732
3/19/2020,02:00:00,12.3723,42.732
3/19/2020,02:30:00,12.3723,42.732
3/19/2020,03:00:00,12.3753,42.732
3/19/2020,03:30:00,12.3784,42.732
3/19/2020,04:00:00,12.3829,42.732
3/19/2020,04:30:00,12.3875,42.732
3/19/2020,05:00:00,12.3922,42.732
3/19/2020,05:30:00,12.3967,42.732
3/19/2020,06:00:00,12.4013,42.732
3/19/2020,06:30:00,12.4044,42.732
3/19/2020,07:00:00,12.4058,42.732
3/19/2020,07:30:00,12.4104,42.732
3/19/2020,08:00:00,12.4149,42.732
3/19/2020,08:30:00,12.4165,42.732
3/19/2020,09:00:00,12.421,42.732
3/19/2020,09:30:00,12.4287,42.732
3/19/2020,10:00:00,12.4287,42.732
3/19/2020,10:30:00,12.4257,42.732
3/19/2020,11:00:00,12.4257,42.732
3/19/2020,11:30:00,12.4303,42.732
3/19/2020,12:00:00,12.4348,42.732
3/19/2020,12:30:00,12.4348,42.732
3/19/2020,13:00:00,12.4364,42.732
3/19/2020,13:30:00,12.4348,42.732
3/19/2020,14:00:00,12.4364,42.732
3/19/2020,14:30:00,12.4348,42.732
3/19/2020,15:00:00,12.4348,42.732
3/19/2020,15:30:00,12.4364,42.732
3/19/2020,16:00:00,12.4379,42.732
3/19/2020,16:30:00,12.4379,42.732
3/19/2020,17:00:00,12.4395,42.732
3/19/2020,17:30:00,12.4439,42.732
3/19/2020,18:00:00,12.4486,42.732
3/19/2020,18:30:00,12.4516,42.732
3/19/2020,19:00:00,12.4531,42.732
3/19/2020,19:30:00,12.4577,42.732
3/19/2020,20:00:00,12.4622,42.732
3/19/2020,20:30:00,12.4653,42.732
3/19/2020,21:00:00,12.4683,42.732
3/19/2020,21:30:00,12.4722,42.548
3/19/2020,22:00:00,12.4776,42.732
3/19/2020,22:30:00,12.4821,42.732
3/19/2020,23:00:00,12.4821,42.732
3/19/2020,23:30:00,12.486,42.548
3/20/2020,00:00:00,12.4851,42.732
3/20/2020,00:30:00,12.4876,42.548
3/20/2020,01:00:00,12.4912,42.732
3/20/2020,01:30:00,12.4912,42.732
3/20/2020,02:00:00,12.4937,42.548
3/20/2020,02:30:00,12.4912,42.732
3/20/2020,03:00:00,12.4921,42.548
3/20/2020,03:30:00,12.4921,42.548
3/20/2020,04:00:00,12.4912,42.732
3/20/2020,04:30:00,12.4937,42.548
3/20/2020,05:00:00,12.4998,42.548
3/20/2020,05:30:00,12.5028,42.548
3/20/2020,06:00:00,12.5059,42.548
3/20/2020,06:30:00,12.5089,42.548
3/20/2020,07:00:00,12.5134,42.548
3/20/2020,07:30:00,12.5165,42.548
3/20/2020,08:00:00,12.5165,42.548
3/20/2020,08:30:00,12.5165,42.548
3/20/2020,09:00:00,12.5181,42.548
3/20/2020,09:30:00,12.515,42.548
3/20/2020,10:00:00,12.5165,42.548
3/20/2020,10:30:00,12.512,42.548
3/20/2020,11:00:00,12.512,42.548
3/20/2020,11:30:00,12.512,42.548
3/20/2020,12:00:00,12.5134,42.548
3/20/2020,12:30:00,12.5134,42.548
3/20/2020,13:00:00,12.5073,42.548
3/20/2020,13:30:00,12.5059,42.548
3/20/2020,14:00:00,12.5028,42.548
3/20/2020,14:30:00,12.5028,42.548
3/20/2020,15:00:00,12.5073,42.548
3/20/2020,15:30:00,12.5043,42.548
3/20/2020,16:00:00,12.5012,42.548
3/20/2020,16:30:00,12.5012,42.548
3/20/2020,17:00:00,12.5012,42.548
3/20/2020,17:30:00,12.4998,42.548
3/20/2020,18:00:00,12.5012,42.548
3/20/2020,18:30:00,12.4998,42.548
3/20/2020,19:00:00,12.4998,42.548
3/20/2020,19:30:00,12.5059,42.548
3/20/2020,20:00:00,12.5104,42.548
3/20/2020,20:30:00,12.5104,42.548
3/20/2020,21:00:00,12.512,42.548
3/20/2020,21:30:00,12.5134,42.548
3/20/2020,22:00:00,12.515,42.548
3/20/2020,22:30:00,12.5165,42.548
3/20/2020,23:00:00,12.5165,42.548
3/20/2020,23:30:00,12.5165,42.548
3/21/2020,00:00:00,12.512,42.548
3/21/2020,00:30:00,12.515,42.548
3/21/2020,01:00:00,12.515,42.548
3/21/2020,01:30:00,12.512,42.548
3/21/2020,02:00:00,12.5104,42.548
3/21/2020,02:30:00,12.5089,42.548
3/21/2020,03:00:00,12.5059,42.548
3/21/2020,03:30:00,12.5059,42.548
3/21/2020,04:00:00,12.5043,42.548
3/21/2020,04:30:00,12.5043,42.548
3/21/2020,05:00:00,12.5059,42.548
3/21/2020,05:30:00,12.5073,42.548
3/21/2020,06:00:00,12.5089,42.548
3/21/2020,06:30:00,12.5059,42.548
3/21/2020,07:00:00,12.5073,42.548
3/21/2020,07:30:00,12.5073,42.548
3/21/2020,08:00:00,12.5073,42.548
3/21/2020,08:30:00,12.5028,42.548
3/21/2020,09:00:00,12.5043,42.548
3/21/2020,09:30:00,12.5012,42.548
3/21/2020,10:00:00,12.4967,42.548
3/21/2020,10:30:00,12.4967,42.548
3/21/2020,11:00:00,12.4937,42.548
3/21/2020,11:30:00,12.4891,42.548
3/21/2020,12:00:00,12.4876,42.548
3/21/2020,12:30:00,12.4891,42.548
3/21/2020,13:00:00,12.4815,42.548
3/21/2020,13:30:00,12.4799,42.548
3/21/2020,14:00:00,12.4722,42.548
3/21/2020,14:30:00,12.4692,42.548
3/21/2020,15:00:00,12.4692,42.548
3/21/2020,15:30:00,12.4661,42.548
3/21/2020,16:00:00,12.4661,42.548
3/21/2020,16:30:00,12.4647,42.548
3/21/2020,17:00:00,12.4661,42.548
3/21/2020,17:30:00,12.4722,42.548
3/21/2020,18:00:00,12.4769,42.548
3/21/2020,18:30:00,12.4754,42.548
3/21/2020,19:00:00,12.4799,42.548
3/21/2020,19:30:00,12.483,42.548
3/21/2020,20:00:00,12.486,42.548
3/21/2020,20:30:00,12.4921,42.548
3/21/2020,21:00:00,12.4937,42.548
3/21/2020,21:30:00,12.4967,42.548
3/21/2020,22:00:00,12.4982,42.548
3/21/2020,22:30:00,12.5012,42.548
3/21/2020,23:00:00,12.5028,42.548
3/21/2020,23:30:00,12.4998,42.548
3/22/2020,00:00:00,12.4982,42.548
3/22/2020,00:30:00,12.4951,42.548
3/22/2020,01:00:00,12.4937,42.548
3/22/2020,01:30:00,12.4937,42.548
3/22/2020,02:00:00,12.4937,42.548
3/22/2020,02:30:00,12.4906,42.548
3/22/2020,03:00:00,12.4876,42.548
3/22/2020,03:30:00,12.486,42.548
3/22/2020,04:00:00,12.486,42.548
3/22/2020,04:30:00,12.4891,42.548
3/22/2020,05:00:00,12.4876,42.548
3/22/2020,05:30:00,12.4891,42.548
3/22/2020,06:00:00,12.4921,42.548
3/22/2020,06:30:00,12.4937,42.548
3/22/2020,07:00:00,12.4937,42.548
3/22/2020,07:30:00,12.4951,42.548
3/22/2020,08:00:00,12.4906,42.548
3/22/2020,08:30:00,12.4906,42.548
3/22/2020,09:00:00,12.4906,42.548
3/22/2020,09:30:00,12.4891,42.548
3/22/2020,10:00:00,12.4876,42.548
3/22/2020,10:30:00,12.4815,42.548
3/22/2020,11:00:00,12.4815,42.548
3/22/2020,11:30:00,12.4769,42.548
3/22/2020,12:00:00,12.4722,42.548
3/22/2020,12:30:00,12.4661,42.548
3/22/2020,13:00:00,12.4616,42.548
3/22/2020,13:30:00,12.457,42.548
3/22/2020,14:00:00,12.4525,42.548
3/22/2020,14:30:00,12.4495,42.548
3/22/2020,15:00:00,12.4434,42.548
3/22/2020,15:30:00,12.4418,42.548
3/22/2020,16:00:00,12.4342,42.548
3/22/2020,16:30:00,12.4296,42.548
3/22/2020,17:00:00,12.4312,42.548
3/22/2020,17:30:00,12.4373,42.548
3/22/2020,18:00:00,12.4403,42.548
3/22/2020,18:30:00,12.4403,42.548
3/22/2020,19:00:00,12.4387,42.548
3/22/2020,19:30:00,12.4434,42.548
3/22/2020,20:00:00,12.4464,42.548
3/22/2020,20:30:00,12.4464,42.548
3/22/2020,21:00:00,12.4448,42.548
3/22/2020,21:30:00,12.4434,42.548
3/22/2020,22:00:00,12.4357,42.548
3/22/2020,22:30:00,12.4326,42.548
3/22/2020,23:00:00,12.4296,42.548
3/22/2020,23:30:00,12.428,42.548
3/23/2020,00:00:00,12.4219,42.548
3/23/2020,00:30:00,12.4235,42.548
3/23/2020,01:00:00,12.4249,42.548
3/23/2020,01:30:00,12.4205,42.548
3/23/2020,02:00:00,12.4174,42.548
3/23/2020,02:30:00,12.4158,42.548
3/23/2020,03:00:00,12.4113,42.548
3/23/2020,03:30:00,12.4144,42.548
3/23/2020,04:00:00,12.4113,42.548
3/23/2020,04:30:00,12.4113,42.548
3/23/2020,05:00:00,12.4113,42.548
3/23/2020,05:30:00,12.4144,42.548
3/23/2020,06:00:00,12.4144,42.548
3/23/2020,06:30:00,12.4158,42.548
3/23/2020,07:00:00,12.4174,42.548
3/23/2020,07:30:00,12.4219,42.548
3/23/2020,08:00:00,12.4205,42.548
3/23/2020,08:30:00,12.4249,42.548
3/23/2020,09:00:00,12.4219,42.548
3/23/2020,09:30:00,12.4249,42.548
3/23/2020,10:00:00,12.4265,42.548
3/23/2020,10:30:00,12.4265,42.548
3/23/2020,11:00:00,12.4249,42.548
3/23/2020,11:30:00,12.4249,42.548
3/23/2020,12:00:00,12.4235,42.548
3/23/2020,12:30:00,12.4249,42.548
3/23/2020,13:00:00,12.4235,42.548
3/23/2020,13:30:00,12.4219,42.548
3/23/2020,14:00:00,12.4189,42.548
3/23/2020,14:30:00,12.4174,42.548
3/23/2020,15:00:00,12.4205,42.548
3/23/2020,15:30:00,12.4158,42.548
3/23/2020,16:00:00,12.4144,42.548
3/23/2020,16:30:00,12.4128,42.548
3/23/2020,17:00:00,12.4144,42.548
3/23/2020,17:30:00,12.4144,42.548
3/23/2020,18:00:00,12.4189,42.548
3/23/2020,18:30:00,12.4205,42.548
3/23/2020,19:00:00,12.4235,42.548
3/23/2020,19:30:00,12.4249,42.548
3/23/2020,20:00:00,12.4312,42.548
3/23/2020,20:30:00,12.4326,42.548
3/23/2020,21:00:00,12.4326,42.548
3/23/2020,21:30:00,12.4326,42.548
3/23/2020,22:00:00,12.4373,42.548
3/23/2020,22:30:00,12.4387,42.548
3/23/2020,23:00:00,12.4342,42.548
3/23/2020,23:30:00,12.4326,42.548
3/24/2020,00:00:00,12.4312,42.548
3/24/2020,00:30:00,12.4326,42.548
3/24/2020,01:00:00,12.4326,42.548
3/24/2020,01:30:00,12.4326,42.548
3/24/2020,02:00:00,12.4296,42.548
3/24/2020,02:30:00,12.428,42.548
3/24/2020,03:00:00,12.4265,42.548
3/24/2020,03:30:00,12.4265,42.548
3/24/2020,04:00:00,12.4265,42.548
3/24/2020,04:30:00,12.4265,42.548
3/24/2020,05:00:00,12.428,42.548
3/24/2020,05:30:00,12.428,42.548
3/24/2020,06:00:00,12.4312,42.548
3/24/2020,06:30:00,12.428,42.548
3/24/2020,07:00:00,12.4312,42.548
3/24/2020,07:30:00,12.428,42.548
3/24/2020,08:00:00,12.4312,42.548
3/24/2020,08:30:00,12.4312,42.548
3/24/2020,09:00:00,12.428,42.548
3/24/2020,09:30:00,12.4296,42.548
3/24/2020,10:00:00,12.4296,42.548
3/24/2020,10:30:00,12.428,42.548
3/24/2020,11:00:00,12.4265,42.548
3/24/2020,11:30:00,12.4205,42.548
3/24/2020,12:00:00,12.4158,42.548
3/24/2020,12:30:00,12.4158,42.548
3/24/2020,13:00:00,12.4113,42.548
3/24/2020,13:30:00,12.4052,42.548
3/24/2020,14:00:00,12.4006,42.548
3/24/2020,14:30:00,12.393,42.548
3/24/2020,15:00:00,12.3945,42.548
3/24/2020,15:30:00,12.3869,42.548
3/24/2020,16:00:00,12.3884,42.548
3/24/2020,16:30:00,12.3869,42.548
3/24/2020,17:00:00,12.3914,42.548
3/24/2020,17:30:00,12.3914,42.548
3/24/2020,18:00:00,12.39,42.548
3/24/2020,18:30:00,12.3914,42.548
3/24/2020,19:00:00,12.393,42.548
3/24/2020,19:30:00,12.3945,42.548
3/24/2020,20:00:00,12.3961,42.548
3/24/2020,20:30:00,12.3975,42.548
3/24/2020,21:00:00,12.4006,42.548
3/24/2020,21:30:00,12.4052,42.548
3/24/2020,22:00:00,12.4036,42.548
3/24/2020,22:30:00,12.4036,42.548
3/24/2020,23:00:00,12.4036,42.548
3/24/2020,23:30:00,12.4052,42.548
3/25/2020,00:00:00,12.4052,42.548
3/25/2020,00:30:00,12.4022,42.548
3/25/2020,01:00:00,12.3991,42.548
3/25/2020,01:30:00,12.4006,42.548
3/25/2020,02:00:00,12.3961,42.548
3/25/2020,02:30:00,12.393,42.548
3/25/2020,03:00:00,12.3961,42.548
3/25/2020,03:30:00,12.3945,42.548
3/25/2020,04:00:00,12.393,42.548
3/25/2020,04:30:00,12.393,42.548
3/25/2020,05:00:00,12.3945,42.548
3/25/2020,05:30:00,12.3945,42.548
3/25/2020,06:00:00,12.3975,42.548
3/25/2020,06:30:00,12.4036,42.548
3/25/2020,07:00:00,12.4036,42.548
3/25/2020,07:30:00,12.4036,42.548
3/25/2020,08:00:00,12.4067,42.548
3/25/2020,08:30:00,12.4083,42.548
3/25/2020,09:00:00,12.4113,42.548
3/25/2020,09:30:00,12.4128,42.548
3/25/2020,10:00:00,12.4128,42.548
3/25/2020,10:30:00,12.4128,42.548
3/25/2020,11:00:00,12.4097,42.548
3/25/2020,11:30:00,12.4097,42.548
3/25/2020,12:00:00,12.4067,42.548
3/25/2020,12:30:00,12.4036,42.548
3/25/2020,13:00:00,12.3975,42.548
3/25/2020,13:30:00,12.3945,42.548
3/25/2020,14:00:00,12.39,42.548
3/25/2020,14:30:00,12.3869,42.548
3/25/2020,15:00:00,12.3838,42.548
3/25/2020,15:30:00,12.3816,42.363
3/25/2020,16:00:00,12.3793,42.548
3/25/2020,16:30:00,12.3823,42.548
3/25/2020,17:00:00,12.3793,42.548
3/25/2020,17:30:00,12.3793,42.548
3/25/2020,18:00:00,12.3762,42.548
3/25/2020,18:30:00,12.3762,42.548
3/25/2020,19:00:00,12.3807,42.548
3/25/2020,19:30:00,12.3807,42.548
3/25/2020,20:00:00,12.3854,42.548
3/25/2020,20:30:00,12.3838,42.548
3/25/2020,21:00:00,12.3884,42.548
3/25/2020,21:30:00,12.3884,42.548
3/25/2020,22:00:00,12.3884,42.548
3/25/2020,22:30:00,12.39,42.548
3/25/2020,23:00:00,12.3884,42.548
3/25/2020,23:30:00,12.3893,42.363
3/26/2020,00:00:00,12.3884,42.548
3/26/2020,00:30:00,12.393,42.548
3/26/2020,01:00:00,12.3923,42.363
3/26/2020,01:30:00,12.39,42.548
3/26/2020,02:00:00,12.393,42.548
3/26/2020,02:30:00,12.3939,42.363
3/26/2020,03:00:00,12.3954,42.363
3/26/2020,03:30:00,12.3939,42.363
3/26/2020,04:00:00,12.3954,42.363
3/26/2020,04:30:00,12.3961,42.548
3/26/2020,05:00:00,12.4,42.363
3/26/2020,05:30:00,12.4015,42.363
3/26/2020,06:00:00,12.4036,42.548
3/26/2020,06:30:00,12.4061,42.363
3/26/2020,07:00:00,12.4136,42.363
3/26/2020,07:30:00,12.4136,42.363
3/26/2020,08:00:00,12.4152,42.363
3/26/2020,08:30:00,12.4136,42.363
3/26/2020,09:00:00,12.4167,42.363
3/26/2020,09:30:00,12.4183,42.363
3/26/2020,10:00:00,12.4183,42.363
3/26/2020,10:30:00,12.4152,42.363
3/26/2020,11:00:00,12.4167,42.363
3/26/2020,11:30:00,12.4152,42.363
3/26/2020,12:00:00,12.4152,42.363
3/26/2020,12:30:00,12.4167,42.363
3/26/2020,13:00:00,12.4136,42.363
3/26/2020,13:30:00,12.4061,42.363
3/26/2020,14:00:00,12.4045,42.363
3/26/2020,14:30:00,12.4045,42.363
3/26/2020,15:00:00,12.4045,42.363
3/26/2020,15:30:00,12.403,42.363
3/26/2020,16:00:00,12.4,42.363
3/26/2020,16:30:00,12.3984,42.363
3/26/2020,17:00:00,12.4015,42.363
3/26/2020,17:30:00,12.403,42.363
3/26/2020,18:00:00,12.4045,42.363
3/26/2020,18:30:00,12.4045,42.363
3/26/2020,19:00:00,12.4091,42.363
3/26/2020,19:30:00,12.4136,42.363
3/26/2020,20:00:00,12.4167,42.363
3/26/2020,20:30:00,12.4183,42.363
3/26/2020,21:00:00,12.4213,42.363
3/26/2020,21:30:00,12.4228,42.363
3/26/2020,22:00:00,12.4228,42.363
3/26/2020,22:30:00,12.4213,42.363
3/26/2020,23:00:00,12.4213,42.363
3/26/2020,23:30:00,12.4228,42.363
3/27/2020,00:00:00,12.4244,42.363
3/27/2020,00:30:00,12.4228,42.363
3/27/2020,01:00:00,12.4244,42.363
3/27/2020,01:30:00,12.4228,42.363
3/27/2020,02:00:00,12.4213,42.363
3/27/2020,02:30:00,12.4228,42.363
3/27/2020,03:00:00,12.4213,42.363
3/27/2020,03:30:00,12.4213,42.363
3/27/2020,04:00:00,12.4213,42.363
3/27/2020,04:30:00,12.4183,42.363
3/27/2020,05:00:00,12.4228,42.363
3/27/2020,05:30:00,12.4228,42.363
3/27/2020,06:00:00,12.4274,42.363
3/27/2020,06:30:00,12.4258,42.363
3/27/2020,07:00:00,12.4319,42.363
3/27/2020,07:30:00,12.4335,42.363
3/27/2020,08:00:00,12.4366,42.363
3/27/2020,08:30:00,12.4366,42.363
3/27/2020,09:00:00,12.4381,42.363
3/27/2020,09:30:00,12.4396,42.363
3/27/2020,10:00:00,12.4426,42.363
3/27/2020,10:30:00,12.4426,42.363
3/27/2020,11:00:00,12.4396,42.363
3/27/2020,11:30:00,12.4366,42.363
3/27/2020,12:00:00,12.4351,42.363
3/27/2020,12:30:00,12.4351,42.363
3/27/2020,13:00:00,12.4335,42.363
3/27/2020,13:30:00,12.4351,42.363
3/27/2020,14:00:00,12.4335,42.363
3/27/2020,14:30:00,12.4366,42.363
3/27/2020,15:00:00,12.4381,42.363
3/27/2020,15:30:00,12.4396,42.363
3/27/2020,16:00:00,12.4396,42.363
3/27/2020,16:30:00,12.4442,42.363
3/27/2020,17:00:00,12.4487,42.363
3/27/2020,17:30:00,12.4503,42.363
3/27/2020,18:00:00,12.4548,42.363
3/27/2020,18:30:00,12.4579,42.363
3/27/2020,19:00:00,12.4609,42.363
3/27/2020,19:30:00,12.467,42.363
3/27/2020,20:00:00,12.4701,42.363
3/27/2020,20:30:00,12.4747,42.363
3/27/2020,21:00:00,12.4777,42.363
3/27/2020,21:30:00,12.4808,42.363
3/27/2020,22:00:00,12.4793,42.363
3/27/2020,22:30:00,12.4808,42.363
3/27/2020,23:00:00,12.4808,42.363
3/27/2020,23:30:00,12.4838,42.363
3/28/2020,00:00:00,12.4838,42.363
3/28/2020,00:30:00,12.4824,42.363
3/28/2020,01:00:00,12.4808,42.363
3/28/2020,01:30:00,12.4793,42.363
3/28/2020,02:00:00,12.4793,42.363
3/28/2020,02:30:00,12.4777,42.363
3/28/2020,03:00:00,12.4761,42.363
3/28/2020,03:30:00,12.4761,42.363
3/28/2020,04:00:00,12.4747,42.363
3/28/2020,04:30:00,12.4747,42.363
3/28/2020,05:00:00,12.4731,42.363
3/28/2020,05:30:00,12.4701,42.363
3/28/2020,06:00:00,12.4747,42.363
3/28/2020,06:30:00,12.4747,42.363
3/28/2020,07:00:00,12.4777,42.363
3/28/2020,07:30:00,12.4793,42.363
3/28/2020,08:00:00,12.4808,42.363
3/28/2020,08:30:00,12.4824,42.363
3/28/2020,09:00:00,12.4808,42.363
3/28/2020,09:30:00,12.4824,42.363
3/28/2020,10:00:00,12.4793,42.363
3/28/2020,10:30:00,12.4793,42.363
3/28/2020,11:00:00,12.4761,42.363
3/28/2020,11:30:00,12.4731,42.363
3/28/2020,12:00:00,12.4717,42.363
3/28/2020,12:30:00,12.4701,42.363
3/28/2020,13:00:00,12.4656,42.363
3/28/2020,13:30:00,12.4609,42.363
3/28/2020,14:00:00,12.4579,42.363
3/28/2020,14:30:00,12.4534,42.363
3/28/2020,15:00:00,12.4518,42.363
3/28/2020,15:30:00,12.4503,42.363
3/28/2020,16:00:00,12.4457,42.363
3/28/2020,16:30:00,12.4442,42.363
3/28/2020,17:00:00,12.4457,42.363
3/28/2020,17:30:00,12.4473,42.363
3/28/2020,18:00:00,12.4426,42.363
3/28/2020,18:30:00,12.4412,42.363
3/28/2020,19:00:00,12.4426,42.363
3/28/2020,19:30:00,12.4396,42.363
3/28/2020,20:00:00,12.4457,42.363
3/28/2020,20:30:00,12.4457,42.363
3/28/2020,21:00:00,12.4457,42.363
3/28/2020,21:30:00,12.4473,42.363
3/28/2020,22:00:00,12.4457,42.363
3/28/2020,22:30:00,12.4426,42.363
3/28/2020,23:00:00,12.4457,42.363
3/28/2020,23:30:00,12.4426,42.363
3/29/2020,00:00:00,12.4412,42.363
3/29/2020,00:30:00,12.4412,42.363
3/29/2020,01:00:00,12.4396,42.363
3/29/2020,01:30:00,12.4366,42.363
3/29/2020,02:00:00,12.4366,42.363
3/29/2020,02:30:00,12.4305,42.363
3/29/2020,03:00:00,12.4289,42.363
3/29/2020,03:30:00,12.4319,42.363
3/29/2020,04:00:00,12.4289,42.363
3/29/2020,04:30:00,12.4305,42.363
3/29/2020,05:00:00,12.4305,42.363
3/29/2020,05:30:00,12.4335,42.363
3/29/2020,06:00:00,12.4381,42.363
3/29/2020,06:30:00,12.4366,42.363
3/29/2020,07:00:00,12.4412,42.363
3/29/2020,07:30:00,12.4426,42.363
3/29/2020,08:00:00,12.4473,42.363
3/29/2020,08:30:00,12.4518,42.363
3/29/2020,09:00:00,12.4518,42.363
3/29/2020,09:30:00,12.4534,42.363
3/29/2020,10:00:00,12.4579,42.363
3/29/2020,10:30:00,12.4579,42.363
3/29/2020,11:00:00,12.4579,42.363
3/29/2020,11:30:00,12.4548,42.363
3/29/2020,12:00:00,12.4518,42.363
3/29/2020,12:30:00,12.4518,42.363
3/29/2020,13:00:00,12.4503,42.363
3/29/2020,13:30:00,12.4503,42.363
3/29/2020,14:00:00,12.4487,42.363
3/29/2020,14:30:00,12.4457,42.363
3/29/2020,15:00:00,12.4442,42.363
3/29/2020,15:30:00,12.4473,42.363
3/29/2020,16:00:00,12.4412,42.363
3/29/2020,16:30:00,12.4412,42.363
3/29/2020,17:00:00,12.4442,42.363
3/29/2020,17:30:00,12.4457,42.363
3/29/2020,18:00:00,12.4457,42.363
3/29/2020,18:30:00,12.4457,42.363
3/29/2020,19:00:00,12.4518,42.363
3/29/2020,19:30:00,12.4564,42.363
3/29/2020,20:00:00,12.4609,42.363
3/29/2020,20:30:00,12.4609,42.363
3/29/2020,21:00:00,12.4625,42.363
3/29/2020,21:30:00,12.4656,42.363
3/29/2020,22:00:00,12.4609,42.363
3/29/2020,22:30:00,12.4686,42.363
3/29/2020,23:00:00,12.4686,42.363
3/29/2020,23:30:00,12.467,42.363
3/30/2020,00:00:00,12.4701,42.363
3/30/2020,00:30:00,12.4656,42.363
3/30/2020,01:00:00,12.464,42.363
3/30/2020,01:30:00,12.4625,42.363
3/30/2020,02:00:00,12.464,42.363
3/30/2020,02:30:00,12.467,42.363
3/30/2020,03:00:00,12.4625,42.363
3/30/2020,03:30:00,12.467,42.363
3/30/2020,04:00:00,12.4731,42.363
3/30/2020,04:30:00,12.4777,42.363
3/30/2020,05:00:00,12.4793,42.363
3/30/2020,05:30:00,12.4854,42.363
3/30/2020,06:00:00,12.4885,42.363
3/30/2020,06:30:00,12.496,42.363
3/30/2020,07:00:00,12.5052,42.363
3/30/2020,07:30:00,12.5098,42.363
3/30/2020,08:00:00,12.5159,42.363
3/30/2020,08:30:00,12.5204,42.363
3/30/2020,09:00:00,12.5236,42.363
3/30/2020,09:30:00,12.5297,42.363
3/30/2020,10:00:00,12.5311,42.363
3/30/2020,10:30:00,12.5342,42.363
3/30/2020,11:00:00,12.5342,42.363
3/30/2020,11:30:00,12.5358,42.363
3/30/2020,12:00:00,12.5311,42.363
3/30/2020,12:30:00,12.5311,42.363
3/30/2020,13:00:00,12.5327,42.363
3/30/2020,13:30:00,12.5342,42.363
3/30/2020,14:00:00,12.5342,42.363
3/30/2020,14:30:00,12.5327,42.363
3/30/2020,15:00:00,12.5297,42.363
3/30/2020,15:30:00,12.5297,42.363
3/30/2020,16:00:00,12.5297,42.363
3/30/2020,16:30:00,12.5297,42.363
3/30/2020,17:00:00,12.5311,42.363
3/30/2020,17:30:00,12.5297,42.363
3/30/2020,18:00:00,12.5327,42.363
3/30/2020,18:30:00,12.5342,42.363
3/30/2020,19:00:00,12.5342,42.363
3/30/2020,19:30:00,12.5311,42.363
3/30/2020,20:00:00,12.5311,42.363
3/30/2020,20:30:00,12.5327,42.363
3/30/2020,21:00:00,12.5358,42.363
3/30/2020,21:30:00,12.5358,42.363
3/30/2020,22:00:00,12.5403,42.363
3/30/2020,22:30:00,12.5403,42.363
3/30/2020,23:00:00,12.5358,42.363
3/30/2020,23:30:00,12.5327,42.363
3/31/2020,00:00:00,12.5342,42.363
3/31/2020,00:30:00,12.5358,42.363
3/31/2020,01:00:00,12.5358,42.363
3/31/2020,01:30:00,12.5342,42.363
3/31/2020,02:00:00,12.5281,42.363
3/31/2020,02:30:00,12.5266,42.363
3/31/2020,03:00:00,12.525,42.363
3/31/2020,03:30:00,12.5204,42.363
3/31/2020,04:00:00,12.5143,42.363
3/31/2020,04:30:00,12.5143,42.363
3/31/2020,05:00:00,12.5128,42.363
3/31/2020,05:30:00,12.5159,42.363
3/31/2020,06:00:00,12.5173,42.363
3/31/2020,06:30:00,12.522,42.363
3/31/2020,07:00:00,12.5204,42.363
3/31/2020,07:30:00,12.5204,42.363
3/31/2020,08:00:00,12.5189,42.363
3/31/2020,08:30:00,12.5204,42.363
3/31/2020,09:00:00,12.5159,42.363
3/31/2020,09:30:00,12.5189,42.363
3/31/2020,10:00:00,12.5189,42.363
3/31/2020,10:30:00,12.5189,42.363
3/31/2020,11:00:00,12.5128,42.363
3/31/2020,11:30:00,12.5128,42.363
3/31/2020,12:00:00,12.5098,42.363
3/31/2020,12:30:00,12.5067,42.363
3/31/2020,13:00:00,12.5037,42.363
