"Plot Title: RCW2"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 10766795, SEN S/N: 10766795)","Temp, °F (LGR S/N: 10766795, SEN S/N: 10766795)","Abs Pres Barom., psi (LGR S/N: 10672171, SEN S/N: 10672171)","Sensor Depth, feet (LGR S/N: 10766795)","Coupler Detached (LGR S/N: 10766795)","Coupler Attached (LGR S/N: 10766795)","End Of File (LGR S/N: 10766795)"
3123,11/07/19 12:00:00 PM,12.3958,47.088,12.3991,-0.008,,,
3124,11/07/19 12:30:00 PM,12.3878,46.908,12.3890,-0.003,,,
3125,11/07/19 01:00:00 PM,12.3848,46.908,12.3923,-0.017,,,
3126,11/07/19 01:30:00 PM,12.3819,46.908,12.3819,0.000,,,
3127,11/07/19 02:00:00 PM,12.3803,46.908,12.3810,-0.002,,,
3128,11/07/19 02:30:00 PM,12.3774,46.908,12.3803,-0.007,,,
3129,11/07/19 03:00:00 PM,12.3758,46.908,12.3810,-0.012,,,
3130,11/07/19 03:30:00 PM,12.3743,46.908,12.3838,-0.022,,,
3131,11/07/19 04:00:00 PM,12.3774,46.908,12.3832,-0.013,,,
3132,11/07/19 04:30:00 PM,12.3803,46.908,12.3843,-0.009,,,
3133,11/07/19 05:00:00 PM,12.3833,46.908,12.3846,-0.003,,,
3134,11/07/19 05:30:00 PM,12.3848,46.908,12.3825,0.005,,,
3135,11/07/19 06:00:00 PM,12.3864,46.908,12.3914,-0.012,,,
3136,11/07/19 06:30:00 PM,12.3909,46.908,12.3893,0.004,,,
3137,11/07/19 07:00:00 PM,12.3909,46.908,12.3942,-0.008,,,
3138,11/07/19 07:30:00 PM,12.3954,46.908,12.3957,-0.001,,,
3139,11/07/19 08:00:00 PM,12.3999,46.908,12.3986,0.003,,,
3140,11/07/19 08:30:00 PM,12.4028,46.908,12.4017,0.002,,,
3141,11/07/19 09:00:00 PM,12.4044,46.908,12.4009,0.008,,,
3142,11/07/19 09:30:00 PM,12.4073,46.908,12.4106,-0.008,,,
3143,11/07/19 10:00:00 PM,12.4103,46.908,12.4112,-0.002,,,
3144,11/07/19 10:30:00 PM,12.4133,46.908,12.4077,0.013,,,
3145,11/07/19 11:00:00 PM,12.4148,46.908,12.4093,0.013,,,
3146,11/07/19 11:30:00 PM,12.4133,46.908,12.4074,0.014,,,
3147,11/08/19 12:00:00 AM,12.4148,46.908,12.4107,0.009,,,
3148,11/08/19 12:30:00 AM,12.4193,46.908,12.4148,0.010,,,
3149,11/08/19 01:00:00 AM,12.4178,46.908,12.4187,-0.002,,,
3150,11/08/19 01:30:00 AM,12.4178,46.908,12.4129,0.011,,,
3151,11/08/19 02:00:00 AM,12.4162,46.908,12.4162,0.000,,,
3152,11/08/19 02:30:00 AM,12.4193,46.908,12.4149,0.010,,,
3153,11/08/19 03:00:00 AM,12.4178,46.908,12.4136,0.010,,,
3154,11/08/19 03:30:00 AM,12.4193,46.908,12.4170,0.005,,,
3155,11/08/19 04:00:00 AM,12.4207,46.908,12.4151,0.013,,,
3156,11/08/19 04:30:00 AM,12.4238,46.908,12.4184,0.012,,,
3157,11/08/19 05:00:00 AM,12.4238,46.908,12.4171,0.015,,,
3158,11/08/19 05:30:00 AM,12.4252,46.908,12.4203,0.011,,,
3159,11/08/19 06:00:00 AM,12.4268,46.908,12.4289,-0.005,,,
3160,11/08/19 06:30:00 AM,12.4252,46.908,12.4229,0.005,,,
3161,11/08/19 07:00:00 AM,12.4297,46.908,12.4268,0.007,,,
3162,11/08/19 07:30:00 AM,12.4313,46.908,12.4300,0.003,,,
3163,11/08/19 08:00:00 AM,12.4328,46.908,12.4293,0.008,,,
3164,11/08/19 08:30:00 AM,12.4358,46.908,12.4352,0.001,,,
3165,11/08/19 09:00:00 AM,12.4358,46.908,12.4341,0.004,,,
3166,11/08/19 09:30:00 AM,12.4403,46.908,12.4366,0.009,,,
3167,11/08/19 10:00:00 AM,12.4418,46.908,12.4387,0.007,,,
3168,11/08/19 10:30:00 AM,12.4403,46.908,12.4345,0.013,,,
3169,11/08/19 11:00:00 AM,12.4387,46.908,12.4380,0.002,,,
3170,11/08/19 11:30:00 AM,12.4358,46.908,12.4364,-0.001,,,
3171,11/08/19 12:00:00 PM,12.4323,46.728,12.4337,-0.003,,,
3172,11/08/19 12:30:00 PM,12.4278,46.728,12.4339,-0.014,,,
3173,11/08/19 01:00:00 PM,12.4219,46.728,12.4267,-0.011,,,
3174,11/08/19 01:30:00 PM,12.4158,46.728,12.4245,-0.020,,,
3175,11/08/19 02:00:00 PM,12.4144,46.728,12.4216,-0.017,,,
3176,11/08/19 02:30:00 PM,12.4129,46.728,12.4136,-0.002,,,
3177,11/08/19 03:00:00 PM,12.4113,46.728,12.4122,-0.002,,,
3178,11/08/19 03:30:00 PM,12.4068,46.728,12.4070,-0.000,,,
3179,11/08/19 04:00:00 PM,12.4039,46.728,12.4087,-0.011,,,
3180,11/08/19 04:30:00 PM,12.4039,46.728,12.4067,-0.006,,,
3181,11/08/19 05:00:00 PM,12.4039,46.728,12.4065,-0.006,,,
3182,11/08/19 05:30:00 PM,12.4054,46.728,12.4055,-0.000,,,
3183,11/08/19 06:00:00 PM,12.4054,46.728,12.4065,-0.003,,,
3184,11/08/19 06:30:00 PM,12.4054,46.728,12.4073,-0.004,,,
3185,11/08/19 07:00:00 PM,12.4099,46.728,12.4074,0.006,,,
3186,11/08/19 07:30:00 PM,12.4113,46.728,12.4139,-0.006,,,
3187,11/08/19 08:00:00 PM,12.4129,46.728,12.4132,-0.001,,,
3188,11/08/19 08:30:00 PM,12.4158,46.728,12.4123,0.008,,,
3189,11/08/19 09:00:00 PM,12.4174,46.728,12.4164,0.002,,,
3190,11/08/19 09:30:00 PM,12.4174,46.728,12.4164,0.002,,,
3191,11/08/19 10:00:00 PM,12.4219,46.728,12.4220,-0.000,,,
3192,11/08/19 10:30:00 PM,12.4189,46.728,12.4190,-0.000,,,
3193,11/08/19 11:00:00 PM,12.4234,46.728,12.4212,0.005,,,
3194,11/08/19 11:30:00 PM,12.4219,46.728,12.4199,0.005,,,
3195,11/09/19 12:00:00 AM,12.4203,46.728,12.4141,0.014,,,
3196,11/09/19 12:30:00 AM,12.4189,46.728,12.4181,0.002,,,
3197,11/09/19 01:00:00 AM,12.4174,46.728,12.4215,-0.009,,,
3198,11/09/19 01:30:00 AM,12.4158,46.728,12.4202,-0.010,,,
3199,11/09/19 02:00:00 AM,12.4129,46.728,12.4136,-0.002,,,
3200,11/09/19 02:30:00 AM,12.4144,46.728,12.4117,0.006,,,
3201,11/09/19 03:00:00 AM,12.4113,46.728,12.4104,0.002,,,
3202,11/09/19 03:30:00 AM,12.4113,46.728,12.4131,-0.004,,,
3203,11/09/19 04:00:00 AM,12.4099,46.728,12.4117,-0.004,,,
3204,11/09/19 04:30:00 AM,12.4099,46.728,12.4104,-0.001,,,
3205,11/09/19 05:00:00 AM,12.4084,46.728,12.4091,-0.002,,,
3206,11/09/19 05:30:00 AM,12.4068,46.728,12.4078,-0.002,,,
3207,11/09/19 06:00:00 AM,12.4099,46.728,12.4071,0.006,,,
3208,11/09/19 06:30:00 AM,12.4099,46.728,12.4058,0.009,,,
3209,11/09/19 07:00:00 AM,12.4084,46.728,12.4051,0.008,,,
3210,11/09/19 07:30:00 AM,12.4054,46.728,12.3999,0.013,,,
3211,11/09/19 08:00:00 AM,12.4084,46.728,12.4044,0.009,,,
3212,11/09/19 08:30:00 AM,12.4129,46.728,12.4051,0.018,,,
3213,11/09/19 09:00:00 AM,12.4158,46.728,12.4091,0.015,,,
3214,11/09/19 09:30:00 AM,12.4129,46.728,12.4125,0.001,,,
3215,11/09/19 10:00:00 AM,12.4129,46.728,12.4078,0.012,,,
3216,11/09/19 10:30:00 AM,12.4039,46.728,12.4042,-0.001,,,
3217,11/09/19 11:00:00 AM,12.4054,46.728,12.4065,-0.003,,,
3218,11/09/19 11:30:00 AM,12.4019,46.548,12.3999,0.005,,,
3219,11/09/19 12:00:00 PM,12.4019,46.548,12.4003,0.004,,,
3220,11/09/19 12:30:00 PM,12.3929,46.548,12.3948,-0.004,,,
3221,11/09/19 01:00:00 PM,12.3854,46.548,12.3958,-0.024,,,
3222,11/09/19 01:30:00 PM,12.3794,46.548,12.3839,-0.010,,,
3223,11/09/19 02:00:00 PM,12.3780,46.548,12.3777,0.001,,,
3224,11/09/19 02:30:00 PM,12.3735,46.548,12.3714,0.005,,,
3225,11/09/19 03:00:00 PM,12.3704,46.548,12.3708,-0.001,,,
3226,11/09/19 03:30:00 PM,12.3659,46.548,12.3693,-0.008,,,
3227,11/09/19 04:00:00 PM,12.3659,46.548,12.3674,-0.003,,,
3228,11/09/19 04:30:00 PM,12.3629,46.548,12.3677,-0.011,,,
3229,11/09/19 05:00:00 PM,12.3645,46.548,12.3681,-0.008,,,
3230,11/09/19 05:30:00 PM,12.3629,46.548,12.3613,0.004,,,
3231,11/09/19 06:00:00 PM,12.3645,46.548,12.3624,0.005,,,
3232,11/09/19 06:30:00 PM,12.3690,46.548,12.3688,0.000,,,
3233,11/09/19 07:00:00 PM,12.3690,46.548,12.3748,-0.013,,,
3234,11/09/19 07:30:00 PM,12.3735,46.548,12.3722,0.003,,,
3235,11/09/19 08:00:00 PM,12.3749,46.548,12.3756,-0.002,,,
3236,11/09/19 08:30:00 PM,12.3749,46.548,12.3748,0.000,,,
3237,11/09/19 09:00:00 PM,12.3764,46.548,12.3745,0.004,,,
3238,11/09/19 09:30:00 PM,12.3780,46.548,12.3797,-0.004,,,
3239,11/09/19 10:00:00 PM,12.3809,46.548,12.3762,0.011,,,
3240,11/09/19 10:30:00 PM,12.3764,46.548,12.3739,0.006,,,
3241,11/09/19 11:00:00 PM,12.3780,46.548,12.3767,0.003,,,
3242,11/09/19 11:30:00 PM,12.3764,46.548,12.3761,0.001,,,
3243,11/10/19 12:00:00 AM,12.3764,46.548,12.3727,0.008,,,
3244,11/10/19 12:30:00 AM,12.3764,46.548,12.3803,-0.009,,,
3245,11/10/19 01:00:00 AM,12.3749,46.548,12.3780,-0.007,,,
3246,11/10/19 01:30:00 AM,12.3764,46.548,12.3733,0.007,,,
3247,11/10/19 02:00:00 AM,12.3749,46.548,12.3780,-0.007,,,
3248,11/10/19 02:30:00 AM,12.3749,46.548,12.3739,0.002,,,
3249,11/10/19 03:00:00 AM,12.3764,46.548,12.3838,-0.017,,,
3250,11/10/19 03:30:00 AM,12.3735,46.548,12.3745,-0.002,,,
3251,11/10/19 04:00:00 AM,12.3764,46.548,12.3768,-0.001,,,
3252,11/10/19 04:30:00 AM,12.3735,46.548,12.3733,0.000,,,
3253,11/10/19 05:00:00 AM,12.3719,46.548,12.3722,-0.001,,,
3254,11/10/19 05:30:00 AM,12.3690,46.548,12.3687,0.001,,,
3255,11/10/19 06:00:00 AM,12.3719,46.548,12.3669,0.011,,,
3256,11/10/19 06:30:00 AM,12.3719,46.548,12.3726,-0.002,,,
3257,11/10/19 07:00:00 AM,12.3735,46.548,12.3753,-0.004,,,
3258,11/10/19 07:30:00 AM,12.3749,46.548,12.3746,0.001,,,
3259,11/10/19 08:00:00 AM,12.3735,46.548,12.3740,-0.001,,,
3260,11/10/19 08:30:00 AM,12.3794,46.548,12.3798,-0.001,,,
3261,11/10/19 09:00:00 AM,12.3854,46.548,12.3823,0.007,,,
3262,11/10/19 09:30:00 AM,12.3825,46.548,12.3785,0.009,,,
3263,11/10/19 10:00:00 AM,12.3825,46.548,12.3822,0.001,,,
3264,11/10/19 10:30:00 AM,12.3794,46.548,12.3794,0.000,,,
3265,11/10/19 11:00:00 AM,12.3780,46.548,12.3753,0.006,,,
3266,11/10/19 11:30:00 AM,12.3704,46.548,12.3685,0.004,,,
3267,11/10/19 12:00:00 PM,12.3690,46.548,12.3722,-0.007,,,
3268,11/10/19 12:30:00 PM,12.3645,46.548,12.3635,0.002,,,
3269,11/10/19 01:00:00 PM,12.3569,46.548,12.3632,-0.014,,,
3270,11/10/19 01:30:00 PM,12.3534,46.369,12.3603,-0.016,,,
3271,11/10/19 02:00:00 PM,12.3520,46.369,12.3578,-0.013,,,
3272,11/10/19 02:30:00 PM,12.3475,46.369,12.3553,-0.018,,,
3273,11/10/19 03:00:00 PM,12.3445,46.369,12.3530,-0.020,,,
3274,11/10/19 03:30:00 PM,12.3430,46.369,12.3479,-0.011,,,
3275,11/10/19 04:00:00 PM,12.3445,46.369,12.3539,-0.022,,,
3276,11/10/19 04:30:00 PM,12.3430,46.369,12.3513,-0.019,,,
3277,11/10/19 05:00:00 PM,12.3460,46.369,12.3543,-0.019,,,
3278,11/10/19 05:30:00 PM,12.3475,46.369,12.3533,-0.013,,,
3279,11/10/19 06:00:00 PM,12.3489,46.369,12.3559,-0.016,,,
3280,11/10/19 06:30:00 PM,12.3520,46.369,12.3574,-0.012,,,
3281,11/10/19 07:00:00 PM,12.3565,46.369,12.3626,-0.014,,,
3282,11/10/19 07:30:00 PM,12.3595,46.369,12.3614,-0.004,,,
3283,11/10/19 08:00:00 PM,12.3655,46.369,12.3707,-0.012,,,
3284,11/10/19 08:30:00 PM,12.3655,46.369,12.3646,0.002,,,
3285,11/10/19 09:00:00 PM,12.3640,46.369,12.3650,-0.002,,,
3286,11/10/19 09:30:00 PM,12.3685,46.369,12.3716,-0.007,,,
3287,11/10/19 10:00:00 PM,12.3714,46.369,12.3729,-0.003,,,
3288,11/10/19 10:30:00 PM,12.3775,46.369,12.3788,-0.003,,,
3289,11/10/19 11:00:00 PM,12.3790,46.369,12.3807,-0.004,,,
3290,11/10/19 11:30:00 PM,12.3835,46.369,12.3830,0.001,,,
3291,11/11/19 12:00:00 AM,12.3820,46.369,12.3854,-0.008,,,
3292,11/11/19 12:30:00 AM,12.3820,46.369,12.3797,0.005,,,
3293,11/11/19 01:00:00 AM,12.3775,46.369,12.3739,0.008,,,
3294,11/11/19 01:30:00 AM,12.3835,46.369,12.3854,-0.004,,,
3295,11/11/19 02:00:00 AM,12.3835,46.369,12.3836,-0.000,,,
3296,11/11/19 02:30:00 AM,12.3865,46.369,12.3865,0.000,,,
3297,11/11/19 03:00:00 AM,12.3835,46.369,12.3854,-0.004,,,
3298,11/11/19 03:30:00 AM,12.3775,46.369,12.3801,-0.006,,,
3299,11/11/19 04:00:00 AM,12.3790,46.369,12.3835,-0.010,,,
3300,11/11/19 04:30:00 AM,12.3759,46.369,12.3737,0.005,,,
3301,11/11/19 05:00:00 AM,12.3775,46.369,12.3784,-0.002,,,
3302,11/11/19 05:30:00 AM,12.3804,46.369,12.3835,-0.007,,,
3303,11/11/19 06:00:00 AM,12.3835,46.369,12.3881,-0.011,,,
3304,11/11/19 06:30:00 AM,12.3849,46.369,12.3829,0.005,,,
3305,11/11/19 07:00:00 AM,12.3865,46.369,12.3875,-0.002,,,
3306,11/11/19 07:30:00 AM,12.3865,46.369,12.3933,-0.016,,,
3307,11/11/19 08:00:00 AM,12.3865,46.369,12.3916,-0.012,,,
3308,11/11/19 08:30:00 AM,12.3925,46.369,12.3952,-0.006,,,
3309,11/11/19 09:00:00 AM,12.4000,46.369,12.4032,-0.007,,,
3310,11/11/19 09:30:00 AM,12.4000,46.369,12.4067,-0.015,,,
3311,11/11/19 10:00:00 AM,12.3984,46.369,12.4080,-0.022,,,
3312,11/11/19 10:30:00 AM,12.4000,46.369,12.4046,-0.011,,,
3313,11/11/19 11:00:00 AM,12.3984,46.369,12.4083,-0.023,,,
3314,11/11/19 11:30:00 AM,12.4045,46.369,12.4073,-0.006,,,
3315,11/11/19 12:00:00 PM,12.3984,46.369,12.4058,-0.017,,,
3316,11/11/19 12:30:00 PM,12.3925,46.369,12.4007,-0.019,,,
3317,11/11/19 01:00:00 PM,12.3894,46.369,12.3948,-0.012,,,
3318,11/11/19 01:30:00 PM,12.3820,46.369,12.3869,-0.011,,,
3319,11/11/19 02:00:00 PM,12.3820,46.369,12.3885,-0.015,,,
3320,11/11/19 02:30:00 PM,12.3820,46.369,12.3852,-0.007,,,
3321,11/11/19 03:00:00 PM,12.3759,46.369,12.3840,-0.019,,,
3322,11/11/19 03:30:00 PM,12.3790,46.369,12.3890,-0.023,,,
3323,11/11/19 04:00:00 PM,12.3775,46.369,12.3874,-0.023,,,
3324,11/11/19 04:30:00 PM,12.3804,46.369,12.3872,-0.016,,,
3325,11/11/19 05:00:00 PM,12.3790,46.369,12.3796,-0.001,,,
3326,11/11/19 05:30:00 PM,12.3790,46.369,12.3848,-0.013,,,
3327,11/11/19 06:00:00 PM,12.3790,46.369,12.3832,-0.010,,,
3328,11/11/19 06:30:00 PM,12.3755,46.188,12.3803,-0.011,,,
3329,11/11/19 07:00:00 PM,12.3804,46.369,12.3861,-0.013,,,
3330,11/11/19 07:30:00 PM,12.3816,46.188,12.3880,-0.015,,,
3331,11/11/19 08:00:00 PM,12.3800,46.188,12.3906,-0.024,,,
3332,11/11/19 08:30:00 PM,12.3845,46.188,12.3906,-0.014,,,
3333,11/11/19 09:00:00 PM,12.3861,46.188,12.3898,-0.009,,,
3334,11/11/19 09:30:00 PM,12.3906,46.188,12.3948,-0.010,,,
3335,11/11/19 10:00:00 PM,12.3890,46.188,12.3904,-0.003,,,
3336,11/11/19 10:30:00 PM,12.3875,46.188,12.3922,-0.011,,,
3337,11/11/19 11:00:00 PM,12.3920,46.188,12.3941,-0.005,,,
3338,11/11/19 11:30:00 PM,12.3906,46.188,12.3964,-0.013,,,
3339,11/12/19 12:00:00 AM,12.3890,46.188,12.3946,-0.013,,,
3340,11/12/19 12:30:00 AM,12.3890,46.188,12.3910,-0.005,,,
3341,11/12/19 01:00:00 AM,12.3890,46.188,12.3933,-0.010,,,
3342,11/12/19 01:30:00 AM,12.3890,46.188,12.3909,-0.004,,,
3343,11/12/19 02:00:00 AM,12.3875,46.188,12.3897,-0.005,,,
3344,11/12/19 02:30:00 AM,12.3861,46.188,12.3891,-0.007,,,
3345,11/12/19 03:00:00 AM,12.3830,46.188,12.3891,-0.014,,,
3346,11/12/19 03:30:00 AM,12.3845,46.188,12.3884,-0.009,,,
3347,11/12/19 04:00:00 AM,12.3816,46.188,12.3833,-0.004,,,
3348,11/12/19 04:30:00 AM,12.3785,46.188,12.3820,-0.008,,,
3349,11/12/19 05:00:00 AM,12.3785,46.188,12.3814,-0.007,,,
3350,11/12/19 05:30:00 AM,12.3816,46.188,12.3848,-0.007,,,
3351,11/12/19 06:00:00 AM,12.3785,46.188,12.3840,-0.013,,,
3352,11/12/19 06:30:00 AM,12.3755,46.188,12.3835,-0.018,,,
3353,11/12/19 07:00:00 AM,12.3816,46.188,12.3868,-0.012,,,
3354,11/12/19 07:30:00 AM,12.3830,46.188,12.3862,-0.007,,,
3355,11/12/19 08:00:00 AM,12.3816,46.188,12.3855,-0.009,,,
3356,11/12/19 08:30:00 AM,12.3875,46.188,12.3920,-0.010,,,
3357,11/12/19 09:00:00 AM,12.3906,46.188,12.3930,-0.006,,,
3358,11/12/19 09:30:00 AM,12.3890,46.188,12.3923,-0.008,,,
3359,11/12/19 10:00:00 AM,12.3906,46.188,12.3927,-0.005,,,
3360,11/12/19 10:30:00 AM,12.3906,46.188,12.3920,-0.003,,,
3361,11/12/19 11:00:00 AM,12.3890,46.188,12.3901,-0.003,,,
3362,11/12/19 11:30:00 AM,12.3845,46.188,12.3938,-0.021,,,
3363,11/12/19 12:00:00 PM,12.3845,46.188,12.3935,-0.021,,,
3364,11/12/19 12:30:00 PM,12.3740,46.188,12.3840,-0.023,,,
3365,11/12/19 01:00:00 PM,12.3740,46.188,12.3798,-0.013,,,
3366,11/12/19 01:30:00 PM,12.3695,46.188,12.3732,-0.008,,,
3367,11/12/19 02:00:00 PM,12.3636,46.188,12.3610,0.006,,,
3368,11/12/19 02:30:00 PM,12.3606,46.188,12.3659,-0.012,,,
3369,11/12/19 03:00:00 PM,12.3606,46.188,12.3617,-0.003,,,
3370,11/12/19 03:30:00 PM,12.3530,46.188,12.3604,-0.017,,,
3371,11/12/19 04:00:00 PM,12.3530,46.188,12.3591,-0.014,,,
3372,11/12/19 04:30:00 PM,12.3530,46.188,12.3555,-0.006,,,
3373,11/12/19 05:00:00 PM,12.3501,46.188,12.3579,-0.018,,,
3374,11/12/19 05:30:00 PM,12.3471,46.188,12.3488,-0.004,,,
3375,11/12/19 06:00:00 PM,12.3471,46.188,12.3487,-0.004,,,
3376,11/12/19 06:30:00 PM,12.3501,46.188,12.3471,0.007,,,
3377,11/12/19 07:00:00 PM,12.3501,46.188,12.3495,0.001,,,
3378,11/12/19 07:30:00 PM,12.3530,46.188,12.3563,-0.008,,,
3379,11/12/19 08:00:00 PM,12.3561,46.188,12.3590,-0.007,,,
3380,11/12/19 08:30:00 PM,12.3575,46.188,12.3582,-0.002,,,
3381,11/12/19 09:00:00 PM,12.3561,46.188,12.3627,-0.015,,,
3382,11/12/19 09:30:00 PM,12.3561,46.188,12.3588,-0.006,,,
3383,11/12/19 10:00:00 PM,12.3561,46.188,12.3595,-0.008,,,
3384,11/12/19 10:30:00 PM,12.3575,46.188,12.3648,-0.017,,,
3385,11/12/19 11:00:00 PM,12.3591,46.188,12.3619,-0.006,,,
3386,11/12/19 11:30:00 PM,12.3587,46.008,12.3681,-0.022,,,
3387,11/13/19 12:00:00 AM,12.3571,46.008,12.3606,-0.008,,,
3388,11/13/19 12:30:00 AM,12.3575,46.188,12.3633,-0.013,,,
3389,11/13/19 01:00:00 AM,12.3571,46.008,12.3627,-0.013,,,
3390,11/13/19 01:30:00 AM,12.3526,46.008,12.3575,-0.011,,,
3391,11/13/19 02:00:00 AM,12.3497,46.008,12.3524,-0.006,,,
3392,11/13/19 02:30:00 AM,12.3511,46.008,12.3558,-0.011,,,
3393,11/13/19 03:00:00 AM,12.3466,46.008,12.3500,-0.008,,,
3394,11/13/19 03:30:00 AM,12.3452,46.008,12.3487,-0.008,,,
3395,11/13/19 04:00:00 AM,12.3452,46.008,12.3434,0.004,,,
3396,11/13/19 04:30:00 AM,12.3436,46.008,12.3475,-0.009,,,
3397,11/13/19 05:00:00 AM,12.3421,46.008,12.3416,0.001,,,
3398,11/13/19 05:30:00 AM,12.3407,46.008,12.3410,-0.001,,,
3399,11/13/19 06:00:00 AM,12.3407,46.008,12.3410,-0.001,,,
3400,11/13/19 06:30:00 AM,12.3421,46.008,12.3449,-0.006,,,
3401,11/13/19 07:00:00 AM,12.3421,46.008,12.3384,0.009,,,
3402,11/13/19 07:30:00 AM,12.3421,46.008,12.3508,-0.020,,,
3403,11/13/19 08:00:00 AM,12.3466,46.008,12.3450,0.004,,,
3404,11/13/19 08:30:00 AM,12.3452,46.008,12.3508,-0.013,,,
3405,11/13/19 09:00:00 AM,12.3497,46.008,12.3507,-0.002,,,
3406,11/13/19 09:30:00 AM,12.3481,46.008,12.3524,-0.010,,,
3407,11/13/19 10:00:00 AM,12.3497,46.008,12.3492,0.001,,,
3408,11/13/19 10:30:00 AM,12.3497,46.008,12.3543,-0.011,,,
3409,11/13/19 11:00:00 AM,12.3466,46.008,12.3491,-0.006,,,
3410,11/13/19 11:30:00 AM,12.3436,46.008,12.3491,-0.013,,,
3411,11/13/19 12:00:00 PM,12.3391,46.008,12.3434,-0.010,,,
3412,11/13/19 12:30:00 PM,12.3362,46.008,12.3404,-0.010,,,
3413,11/13/19 01:00:00 PM,12.3331,46.008,12.3397,-0.015,,,
3414,11/13/19 01:30:00 PM,12.3301,46.008,12.3355,-0.012,,,
3415,11/13/19 02:00:00 PM,12.3256,46.008,12.3308,-0.012,,,
3416,11/13/19 02:30:00 PM,12.3211,46.008,12.3257,-0.011,,,
3417,11/13/19 03:00:00 PM,12.3211,46.008,12.3220,-0.002,,,
3418,11/13/19 03:30:00 PM,12.3211,46.008,12.3224,-0.003,,,
3419,11/13/19 04:00:00 PM,12.3197,46.008,12.3236,-0.009,,,
3420,11/13/19 04:30:00 PM,12.3166,46.008,12.3211,-0.010,,,
3421,11/13/19 05:00:00 PM,12.3152,46.008,12.3192,-0.009,,,
3422,11/13/19 05:30:00 PM,12.3197,46.008,12.3256,-0.014,,,
3423,11/13/19 06:00:00 PM,12.3197,46.008,12.3223,-0.006,,,
3424,11/13/19 06:30:00 PM,12.3182,46.008,12.3231,-0.011,,,
3425,11/13/19 07:00:00 PM,12.3211,46.008,12.3223,-0.003,,,
3426,11/13/19 07:30:00 PM,12.3211,46.008,12.3247,-0.008,,,
3427,11/13/19 08:00:00 PM,12.3227,46.008,12.3268,-0.009,,,
3428,11/13/19 08:30:00 PM,12.3227,46.008,12.3294,-0.015,,,
3429,11/13/19 09:00:00 PM,12.3227,46.008,12.3262,-0.008,,,
3430,11/13/19 09:30:00 PM,12.3256,46.008,12.3259,-0.001,,,
3431,11/13/19 10:00:00 PM,12.3256,46.008,12.3291,-0.008,,,
3432,11/13/19 10:30:00 PM,12.3286,46.008,12.3304,-0.004,,,
3433,11/13/19 11:00:00 PM,12.3286,46.008,12.3327,-0.009,,,
3434,11/13/19 11:30:00 PM,12.3272,46.008,12.3304,-0.007,,,
3435,11/14/19 12:00:00 AM,12.3272,46.008,12.3331,-0.014,,,
3436,11/14/19 12:30:00 AM,12.3241,46.008,12.3331,-0.021,,,
3437,11/14/19 01:00:00 AM,12.3272,46.008,12.3304,-0.007,,,
3438,11/14/19 01:30:00 AM,12.3272,46.008,12.3275,-0.001,,,
3439,11/14/19 02:00:00 AM,12.3272,46.008,12.3292,-0.005,,,
3440,11/14/19 02:30:00 AM,12.3286,46.008,12.3298,-0.003,,,
3441,11/14/19 03:00:00 AM,12.3272,46.008,12.3308,-0.008,,,
3442,11/14/19 03:30:00 AM,12.3286,46.008,12.3269,0.004,,,
3443,11/14/19 04:00:00 AM,12.3272,46.008,12.3269,0.001,,,
3444,11/14/19 04:30:00 AM,12.3256,46.008,12.3263,-0.002,,,
3445,11/14/19 05:00:00 AM,12.3227,46.008,12.3217,0.002,,,
3446,11/14/19 05:30:00 AM,12.3211,46.008,12.3275,-0.015,,,
3447,11/14/19 06:00:00 AM,12.3221,45.828,12.3217,0.001,,,
3448,11/14/19 06:30:00 AM,12.3241,46.008,12.3257,-0.004,,,
3449,11/14/19 07:00:00 AM,12.3266,45.828,12.3279,-0.003,,,
3450,11/14/19 07:30:00 AM,12.3266,45.828,12.3291,-0.006,,,
3451,11/14/19 08:00:00 AM,12.3282,45.828,12.3320,-0.009,,,
3452,11/14/19 08:30:00 AM,12.3297,45.828,12.3337,-0.009,,,
3453,11/14/19 09:00:00 AM,12.3387,45.828,12.3340,0.011,,,
3454,11/14/19 09:30:00 AM,12.3372,45.828,12.3353,0.004,,,
3455,11/14/19 10:00:00 AM,12.3356,45.828,12.3391,-0.008,,,
3456,11/14/19 10:30:00 AM,12.3387,45.828,12.3389,-0.001,,,
3457,11/14/19 11:00:00 AM,12.3372,45.828,12.3436,-0.015,,,
3458,11/14/19 11:30:00 AM,12.3342,45.828,12.3315,0.006,,,
3459,11/14/19 12:00:00 PM,12.3311,45.828,12.3417,-0.024,,,
3460,11/14/19 12:30:00 PM,12.3311,45.828,12.3371,-0.014,,,
3461,11/14/19 01:00:00 PM,12.3266,45.828,12.3366,-0.023,,,
3462,11/14/19 01:30:00 PM,12.3252,45.828,12.3333,-0.019,,,
3463,11/14/19 02:00:00 PM,12.3192,45.828,12.3266,-0.017,,,
3464,11/14/19 02:30:00 PM,12.3147,45.828,12.3266,-0.027,,,
3465,11/14/19 03:00:00 PM,12.3117,45.828,12.3182,-0.015,,,
3466,11/14/19 03:30:00 PM,12.3131,45.828,12.3170,-0.009,,,
3467,11/14/19 04:00:00 PM,12.3131,45.828,12.3204,-0.017,,,
3468,11/14/19 04:30:00 PM,12.3131,45.828,12.3224,-0.021,,,
3469,11/14/19 05:00:00 PM,12.3176,45.828,12.3205,-0.007,,,
