Plot Title: RCW6,,,,,,,,,
#,"Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 20214180, SEN S/N: 20214180)","Temp, °F (LGR S/N: 20214180, SEN S/N: 20214180)","Pressure Barom., psi (LGR S/N: 10672171)","Sensor Depth, feet (LGR S/N: 20214180)",Coupler Detached (LGR S/N: 20214180),Coupler Attached (LGR S/N: 20214180),Host Connected (LGR S/N: 20214180),End Of File (LGR S/N: 20214180)
11826,1/31/2020 21:00:00,15.6345,44.195,12.4595,7.325,,,,
11827,1/31/2020 21:30:00,15.6359,44.195,12.4616,7.323,,,,
11828,1/31/2020 22:00:00,15.6374,44.195,12.4632,7.323,,,,
11829,1/31/2020 22:30:00,15.6374,44.195,12.4621,7.326,,,,
11830,1/31/2020 23:00:00,15.6359,44.195,12.4609,7.325,,,,
11831,1/31/2020 23:30:00,15.6404,44.195,12.4648,7.326,,,,
11832,2/1/2020 0:00:00,15.6388,44.195,12.4637,7.325,,,,
11833,2/1/2020 0:30:00,15.6374,44.195,12.467,7.314,,,,
11834,2/1/2020 1:00:00,15.6345,44.195,12.4612,7.321,,,,
11835,2/1/2020 1:30:00,15.6316,44.195,12.4645,7.307,,,,
11836,2/1/2020 2:00:00,15.6316,44.195,12.4634,7.309,,,,
11837,2/1/2020 2:30:00,15.6301,44.195,12.4569,7.321,,,,
11838,2/1/2020 3:00:00,15.6301,44.195,12.4608,7.312,,,,
11839,2/1/2020 3:30:00,15.6287,44.195,12.4596,7.311,,,,
11840,2/1/2020 4:00:00,15.6287,44.195,12.4589,7.313,,,,
11841,2/1/2020 4:30:00,15.6227,44.195,12.4531,7.313,,,,
11842,2/1/2020 5:00:00,15.6227,44.195,12.4524,7.314,,,,
11843,2/1/2020 5:30:00,15.6213,44.195,12.4518,7.312,,,,
11844,2/1/2020 6:00:00,15.6184,44.195,12.4511,7.307,,,,
11845,2/1/2020 6:30:00,15.6169,44.195,12.4511,7.304,,,,
11846,2/1/2020 7:00:00,15.6153,44.195,12.4497,7.303,,,,
11847,2/1/2020 7:30:00,15.6169,44.195,12.4537,7.298,,,,
11848,2/1/2020 8:00:00,15.6184,44.195,12.457,7.294,,,,
11849,2/1/2020 8:30:00,15.6153,44.195,12.4531,7.296,,,,
11850,2/1/2020 9:00:00,15.6153,44.195,12.4471,7.309,,,,
11851,2/1/2020 9:30:00,15.6169,44.195,12.4503,7.306,,,,
11852,2/1/2020 10:00:00,15.6153,44.195,12.4496,7.304,,,,
11853,2/1/2020 10:30:00,15.6169,44.195,12.4525,7.301,,,,
11854,2/1/2020 11:00:00,15.6153,44.195,12.449,7.305,,,,
11855,2/1/2020 11:30:00,15.6124,44.195,12.4493,7.298,,,,
11856,2/1/2020 12:00:00,15.6052,44.195,12.4397,7.303,,,,
11857,2/1/2020 12:30:00,15.5992,44.195,12.4422,7.284,,,,
11858,2/1/2020 13:00:00,15.5934,44.195,12.4409,7.273,,,,
11859,2/1/2020 13:30:00,15.5904,44.195,12.4305,7.29,,,,
11860,2/1/2020 14:00:00,15.5786,44.195,12.42,7.287,,,,
11861,2/1/2020 14:30:00,15.5728,44.195,12.4123,7.292,,,,
11862,2/1/2020 15:00:00,15.5655,44.195,12.4057,7.29,,,,
11863,2/1/2020 15:30:00,15.5601,44.013,12.4003,7.29,,,,
11864,2/1/2020 16:00:00,15.5586,44.013,12.4007,7.286,,,,
11865,2/1/2020 16:30:00,15.5523,44.195,12.3974,7.279,,,,
11866,2/1/2020 17:00:00,15.5498,44.013,12.3923,7.285,,,,
11867,2/1/2020 17:30:00,15.544,44.013,12.3843,7.29,,,,
11868,2/1/2020 18:00:00,15.544,44.013,12.3845,7.289,,,,
11869,2/1/2020 18:30:00,15.5425,44.013,12.3817,7.292,,,,
11870,2/1/2020 19:00:00,15.5409,44.013,12.3778,7.298,,,,
11871,2/1/2020 19:30:00,15.5395,44.013,12.3762,7.298,,,,
11872,2/1/2020 20:00:00,15.5337,44.013,12.3762,7.285,,,,
11873,2/1/2020 20:30:00,15.5292,44.013,12.3681,7.293,,,,
11874,2/1/2020 21:00:00,15.5277,44.013,12.3658,7.295,,,,
11875,2/1/2020 21:30:00,15.5234,44.013,12.3594,7.3,,,,
11876,2/1/2020 22:00:00,15.5219,44.013,12.3588,7.298,,,,
11877,2/1/2020 22:30:00,15.5145,44.013,12.3588,7.281,,,,
11878,2/1/2020 23:00:00,15.5102,44.013,12.3536,7.283,,,,
11879,2/1/2020 23:30:00,15.5087,44.013,12.3489,7.29,,,,
11880,2/2/2020 0:00:00,15.5042,44.013,12.3484,7.281,,,,
11881,2/2/2020 0:30:00,15.5028,44.013,12.3431,7.29,,,,
11882,2/2/2020 1:00:00,15.497,44.013,12.3431,7.276,,,,
11883,2/2/2020 1:30:00,15.4925,44.013,12.334,7.287,,,,
11884,2/2/2020 2:00:00,15.4867,44.013,12.3294,7.284,,,,
11885,2/2/2020 2:30:00,15.4793,44.013,12.3255,7.276,,,,
11886,2/2/2020 3:00:00,15.4749,44.013,12.3128,7.295,,,,
11887,2/2/2020 3:30:00,15.472,44.013,12.3128,7.289,,,,
11888,2/2/2020 4:00:00,15.4661,44.013,12.3043,7.295,,,,
11889,2/2/2020 4:30:00,15.4588,44.013,12.2992,7.29,,,,
11890,2/2/2020 5:00:00,15.4529,44.013,12.2905,7.296,,,,
11891,2/2/2020 5:30:00,15.4471,44.013,12.2912,7.281,,,,
11892,2/2/2020 6:00:00,15.4412,44.013,12.2786,7.296,,,,
11893,2/2/2020 6:30:00,15.4368,44.013,12.2815,7.28,,,,
11894,2/2/2020 7:00:00,15.4309,44.013,12.2718,7.288,,,,
11895,2/2/2020 7:30:00,15.4251,44.013,12.2632,7.295,,,,
11896,2/2/2020 8:00:00,15.4251,44.013,12.2602,7.302,,,,
11897,2/2/2020 8:30:00,15.4191,44.013,12.2563,7.297,,,,
11898,2/2/2020 9:00:00,15.4162,44.013,12.2584,7.285,,,,
11899,2/2/2020 9:30:00,15.4162,44.013,12.2632,7.274,,,,
11900,2/2/2020 10:00:00,15.4148,44.013,12.2613,7.275,,,,
11901,2/2/2020 10:30:00,15.4074,44.013,12.2492,7.286,,,,
11902,2/2/2020 11:00:00,15.4045,44.013,12.2441,7.291,,,,
11903,2/2/2020 11:30:00,15.4016,44.013,12.2429,7.287,,,,
11904,2/2/2020 12:00:00,15.3942,44.013,12.2425,7.271,,,,
11905,2/2/2020 12:30:00,15.3855,44.013,12.2254,7.291,,,,
11906,2/2/2020 13:00:00,15.3869,44.013,12.236,7.27,,,,
11907,2/2/2020 13:30:00,15.3884,44.013,12.2345,7.276,,,,
11908,2/2/2020 14:00:00,15.3927,44.013,12.2357,7.284,,,,
11909,2/2/2020 14:30:00,15.3884,44.013,12.2351,7.275,,,,
11910,2/2/2020 15:00:00,15.3884,44.013,12.2339,7.278,,,,
11911,2/2/2020 15:30:00,15.3855,44.013,12.2371,7.264,,,,
11912,2/2/2020 16:00:00,15.3913,44.013,12.2413,7.267,,,,
11913,2/2/2020 16:30:00,15.3898,44.013,12.2336,7.282,,,,
11914,2/2/2020 17:00:00,15.3898,44.013,12.2367,7.275,,,,
11915,2/2/2020 17:30:00,15.3913,44.013,12.2378,7.275,,,,
11916,2/2/2020 18:00:00,15.3958,44.013,12.2397,7.281,,,,
11917,2/2/2020 18:30:00,15.3942,44.013,12.2403,7.276,,,,
11918,2/2/2020 19:00:00,15.3958,44.013,12.2452,7.269,,,,
11919,2/2/2020 19:30:00,15.4001,44.013,12.2515,7.264,,,,
11920,2/2/2020 20:00:00,15.4016,44.013,12.2524,7.266,,,,
11921,2/2/2020 20:30:00,15.4016,44.013,12.2519,7.267,,,,
11922,2/2/2020 21:00:00,15.4045,44.013,12.256,7.264,,,,
11923,2/2/2020 21:30:00,15.4045,44.013,12.2599,7.255,,,,
11924,2/2/2020 22:00:00,15.4059,44.013,12.2612,7.255,,,,
11925,2/2/2020 22:30:00,15.409,44.013,12.2677,7.247,,,,
11926,2/2/2020 23:00:00,15.4119,44.013,12.2689,7.251,,,,
11927,2/2/2020 23:30:00,15.4119,44.013,12.268,7.253,,,,
11928,2/3/2020 0:00:00,15.4148,44.013,12.2729,7.248,,,,
11929,2/3/2020 0:30:00,15.4162,44.013,12.274,7.249,,,,
11930,2/3/2020 1:00:00,15.4119,44.013,12.2702,7.248,,,,
11931,2/3/2020 1:30:00,15.4104,44.013,12.2671,7.252,,,,
11932,2/3/2020 2:00:00,15.409,44.013,12.2695,7.243,,,,
11933,2/3/2020 2:30:00,15.4162,44.013,12.2725,7.253,,,,
11934,2/3/2020 3:00:00,15.4119,44.013,12.2756,7.236,,,,
11935,2/3/2020 3:30:00,15.4162,44.013,12.277,7.242,,,,
11936,2/3/2020 4:00:00,15.4191,44.013,12.2756,7.252,,,,
11937,2/3/2020 4:30:00,15.4177,44.013,12.2802,7.238,,,,
11938,2/3/2020 5:00:00,15.4177,44.013,12.2786,7.242,,,,
11939,2/3/2020 5:30:00,15.4177,44.013,12.2817,7.235,,,,
11940,2/3/2020 6:00:00,15.4177,44.013,12.2793,7.24,,,,
11941,2/3/2020 6:30:00,15.4162,44.013,12.2815,7.232,,,,
11942,2/3/2020 7:00:00,15.4177,44.013,12.2799,7.239,,,,
11943,2/3/2020 7:30:00,15.4251,44.013,12.2873,7.239,,,,
11944,2/3/2020 8:00:00,15.4265,44.013,12.2904,7.235,,,,
11945,2/3/2020 8:30:00,15.428,44.013,12.2977,7.222,,,,
11946,2/3/2020 9:00:00,15.4309,44.013,12.3033,7.216,,,,
11947,2/3/2020 9:30:00,15.428,44.013,12.2989,7.219,,,,
11948,2/3/2020 10:00:00,15.4309,44.013,12.3033,7.216,,,,
11949,2/3/2020 10:30:00,15.4325,44.013,12.3089,7.206,,,,
11950,2/3/2020 11:00:00,15.4309,44.013,12.3059,7.21,,,,
11951,2/3/2020 11:30:00,15.4309,44.013,12.3085,7.204,,,,
11952,2/3/2020 12:00:00,15.4265,44.013,12.3067,7.198,,,,
11953,2/3/2020 12:30:00,15.4236,44.013,12.3092,7.185,,,,
11954,2/3/2020 13:00:00,15.4207,44.013,12.3086,7.18,,,,
11955,2/3/2020 13:30:00,15.4177,44.013,12.3091,7.172,,,,
11956,2/3/2020 14:00:00,15.4133,44.013,12.2977,7.188,,,,
11957,2/3/2020 14:30:00,15.4133,44.013,12.2962,7.192,,,,
11958,2/3/2020 15:00:00,15.4119,44.013,12.2908,7.201,,,,
11959,2/3/2020 15:30:00,15.4133,44.013,12.2925,7.2,,,,
11960,2/3/2020 16:00:00,15.4177,44.013,12.3001,7.193,,,,
11961,2/3/2020 16:30:00,15.4191,44.013,12.3059,7.183,,,,
11962,2/3/2020 17:00:00,15.4191,44.013,12.3027,7.19,,,,
11963,2/3/2020 17:30:00,15.4162,44.013,12.3067,7.174,,,,
11964,2/3/2020 18:00:00,15.4222,44.013,12.3102,7.18,,,,
11965,2/3/2020 18:30:00,15.4251,44.013,12.3147,7.176,,,,
11966,2/3/2020 19:00:00,15.428,44.013,12.3197,7.171,,,,
11967,2/3/2020 19:30:00,15.4354,44.013,12.3252,7.176,,,,
11968,2/3/2020 20:00:00,15.4397,44.013,12.3259,7.184,,,,
11969,2/3/2020 20:30:00,15.4383,44.013,12.3352,7.159,,,,
11970,2/3/2020 21:00:00,15.4397,44.013,12.3299,7.175,,,,
11971,2/3/2020 21:30:00,15.4397,44.013,12.3356,7.161,,,,
11972,2/3/2020 22:00:00,15.4397,44.013,12.3343,7.164,,,,
11973,2/3/2020 22:30:00,15.4426,44.013,12.3388,7.161,,,,
11974,2/3/2020 23:00:00,15.4441,44.013,12.3346,7.174,,,,
11975,2/3/2020 23:30:00,15.4456,44.013,12.3417,7.161,,,,
11976,2/4/2020 0:00:00,15.4426,44.013,12.3434,7.15,,,,
11977,2/4/2020 0:30:00,15.4471,44.013,12.3442,7.159,,,,
11978,2/4/2020 1:00:00,15.4456,44.013,12.3426,7.159,,,,
11979,2/4/2020 1:30:00,15.4432,43.831,12.3411,7.157,,,,
11980,2/4/2020 2:00:00,15.4446,43.831,12.3443,7.153,,,,
11981,2/4/2020 2:30:00,15.4432,43.831,12.3458,7.146,,,,
11982,2/4/2020 3:00:00,15.4461,43.831,12.3549,7.132,,,,
11983,2/4/2020 3:30:00,15.4446,43.831,12.351,7.137,,,,
11984,2/4/2020 4:00:00,15.4533,43.831,12.3577,7.142,,,,
11985,2/4/2020 4:30:00,15.4504,43.831,12.3552,7.141,,,,
11986,2/4/2020 5:00:00,15.4533,43.831,12.359,7.139,,,,
11987,2/4/2020 5:30:00,15.4549,43.831,12.359,7.143,,,,
11988,2/4/2020 6:00:00,15.4533,43.831,12.3619,7.132,,,,
11989,2/4/2020 6:30:00,15.4533,43.831,12.3581,7.141,,,,
11990,2/4/2020 7:00:00,15.4549,43.831,12.3581,7.145,,,,
11991,2/4/2020 7:30:00,15.4578,43.831,12.3656,7.134,,,,
11992,2/4/2020 8:00:00,15.4607,43.831,12.3698,7.131,,,,
11993,2/4/2020 8:30:00,15.4636,43.831,12.3723,7.132,,,,
11994,2/4/2020 9:00:00,15.4651,43.831,12.3746,7.13,,,,
11995,2/4/2020 9:30:00,15.4636,43.831,12.3756,7.124,,,,
11996,2/4/2020 10:00:00,15.4696,43.831,12.3814,7.125,,,,
11997,2/4/2020 10:30:00,15.4696,43.831,12.3859,7.114,,,,
11998,2/4/2020 11:00:00,15.4696,43.831,12.3864,7.113,,,,
11999,2/4/2020 11:30:00,15.4739,43.831,12.3978,7.097,,,,
12000,2/4/2020 12:00:00,15.471,43.831,12.3893,7.11,,,,
12001,2/4/2020 12:30:00,15.4667,43.831,12.3871,7.105,,,,
12002,2/4/2020 13:00:00,15.4564,43.831,12.3839,7.088,,,,
12003,2/4/2020 13:30:00,15.449,43.831,12.3803,7.08,,,,
12004,2/4/2020 14:00:00,15.4475,43.831,12.3722,7.095,,,,
12005,2/4/2020 14:30:00,15.4446,43.831,12.3717,7.089,,,,
12006,2/4/2020 15:00:00,15.4417,43.831,12.364,7.101,,,,
12007,2/4/2020 15:30:00,15.4432,43.831,12.3671,7.097,,,,
12008,2/4/2020 16:00:00,15.4401,43.831,12.363,7.099,,,,
12009,2/4/2020 16:30:00,15.4372,43.831,12.3675,7.082,,,,
12010,2/4/2020 17:00:00,15.4372,43.831,12.3637,7.091,,,,
12011,2/4/2020 17:30:00,15.4387,43.831,12.3668,7.087,,,,
12012,2/4/2020 18:00:00,15.4387,43.831,12.3652,7.091,,,,
12013,2/4/2020 18:30:00,15.4372,43.831,12.3665,7.084,,,,
12014,2/4/2020 19:00:00,15.4417,43.831,12.3648,7.099,,,,
12015,2/4/2020 19:30:00,15.4432,43.831,12.3727,7.084,,,,
12016,2/4/2020 20:00:00,15.4446,43.831,12.3755,7.081,,,,
12017,2/4/2020 20:30:00,15.449,43.831,12.3829,7.074,,,,
12018,2/4/2020 21:00:00,15.4417,43.831,12.3759,7.073,,,,
12019,2/4/2020 21:30:00,15.4461,43.831,12.3793,7.075,,,,
12020,2/4/2020 22:00:00,15.4475,43.831,12.3833,7.069,,,,
12021,2/4/2020 22:30:00,15.4461,43.831,12.382,7.069,,,,
12022,2/4/2020 23:00:00,15.4519,43.831,12.3881,7.068,,,,
12023,2/4/2020 23:30:00,15.4519,43.831,12.3901,7.064,,,,
12024,2/5/2020 0:00:00,15.4461,43.831,12.3849,7.062,,,,
12025,2/5/2020 0:30:00,15.4446,43.831,12.379,7.073,,,,
12026,2/5/2020 1:00:00,15.4461,43.831,12.384,7.064,,,,
12027,2/5/2020 1:30:00,15.4446,43.831,12.3796,7.071,,,,
12028,2/5/2020 2:00:00,15.4432,43.831,12.3796,7.068,,,,
12029,2/5/2020 2:30:00,15.4387,43.831,12.3782,7.061,,,,
12030,2/5/2020 3:00:00,15.4432,43.831,12.3842,7.057,,,,
12031,2/5/2020 3:30:00,15.4461,43.831,12.3823,7.068,,,,
12032,2/5/2020 4:00:00,15.4446,43.831,12.3836,7.062,,,,
12033,2/5/2020 4:30:00,15.4432,43.831,12.3849,7.056,,,,
12034,2/5/2020 5:00:00,15.4387,43.831,12.3843,7.047,,,,
12035,2/5/2020 5:30:00,15.4401,43.831,12.3816,7.056,,,,
12036,2/5/2020 6:00:00,15.4432,43.831,12.381,7.065,,,,
12037,2/5/2020 6:30:00,15.4387,43.831,12.3843,7.047,,,,
12038,2/5/2020 7:00:00,15.4387,43.831,12.3862,7.042,,,,
12039,2/5/2020 7:30:00,15.4417,43.831,12.3869,7.048,,,,
12040,2/5/2020 8:00:00,15.4417,43.831,12.3935,7.033,,,,
12041,2/5/2020 8:30:00,15.4432,43.831,12.3901,7.044,,,,
12042,2/5/2020 9:00:00,15.4417,43.831,12.3874,7.047,,,,
12043,2/5/2020 9:30:00,15.4401,43.831,12.392,7.032,,,,
12044,2/5/2020 10:00:00,15.4401,43.831,12.3878,7.042,,,,
12045,2/5/2020 10:30:00,15.4343,43.831,12.3848,7.036,,,,
12046,2/5/2020 11:00:00,15.4343,43.831,12.3851,7.035,,,,
12047,2/5/2020 11:30:00,15.4329,43.831,12.3845,7.033,,,,
12048,2/5/2020 12:00:00,15.4329,43.831,12.3836,7.035,,,,
12049,2/5/2020 12:30:00,15.43,43.831,12.3848,7.026,,,,
12050,2/5/2020 13:00:00,15.4284,43.831,12.3814,7.03,,,,
12051,2/5/2020 13:30:00,15.4226,43.831,12.3759,7.029,,,,
12052,2/5/2020 14:00:00,15.4226,43.831,12.3809,7.018,,,,
12053,2/5/2020 14:30:00,15.4182,43.831,12.3711,7.03,,,,
12054,2/5/2020 15:00:00,15.4152,43.831,12.3753,7.013,,,,
12055,2/5/2020 15:30:00,15.4152,43.831,12.3703,7.025,,,,
12056,2/5/2020 16:00:00,15.4123,43.831,12.3716,7.015,,,,
12057,2/5/2020 16:30:00,15.4108,43.831,12.3698,7.016,,,,
12058,2/5/2020 17:00:00,15.4137,43.831,12.3695,7.023,,,,
12059,2/5/2020 17:30:00,15.4137,43.831,12.3658,7.032,,,,
12060,2/5/2020 18:00:00,15.4152,43.831,12.364,7.039,,,,
12061,2/5/2020 18:30:00,15.4123,43.831,12.3636,7.034,,,,
12062,2/5/2020 19:00:00,15.4182,43.831,12.3688,7.035,,,,
12063,2/5/2020 19:30:00,15.4168,43.831,12.3716,7.026,,,,
12064,2/5/2020 20:00:00,15.4168,43.831,12.3727,7.023,,,,
12065,2/5/2020 20:30:00,15.4168,43.831,12.37,7.029,,,,
12066,2/5/2020 21:00:00,15.4211,43.831,12.3751,7.028,,,,
12067,2/5/2020 21:30:00,15.4226,43.831,12.3819,7.015,,,,
12068,2/5/2020 22:00:00,15.424,43.831,12.3801,7.023,,,,
12069,2/5/2020 22:30:00,15.4226,43.831,12.384,7.01,,,,
12070,2/5/2020 23:00:00,15.4211,43.831,12.3796,7.017,,,,
12071,2/5/2020 23:30:00,15.4226,43.831,12.3835,7.012,,,,
12072,2/6/2020 0:00:00,15.4226,43.831,12.3835,7.012,,,,
12073,2/6/2020 0:30:00,15.424,43.831,12.384,7.014,,,,
12074,2/6/2020 1:00:00,15.4226,43.831,12.384,7.01,,,,
12075,2/6/2020 1:30:00,15.4226,43.831,12.3801,7.019,,,,
12076,2/6/2020 2:00:00,15.4211,43.831,12.3801,7.016,,,,
12077,2/6/2020 2:30:00,15.4211,43.831,12.384,7.007,,,,
12078,2/6/2020 3:00:00,15.4226,43.831,12.3823,7.014,,,,
12079,2/6/2020 3:30:00,15.4211,43.831,12.3851,7.004,,,,
12080,2/6/2020 4:00:00,15.4197,43.831,12.3833,7.005,,,,
12081,2/6/2020 4:30:00,15.4168,43.831,12.382,7.001,,,,
12082,2/6/2020 5:00:00,15.4182,43.831,12.3807,7.008,,,,
12083,2/6/2020 5:30:00,15.4168,43.831,12.3801,7.006,,,,
12084,2/6/2020 6:00:00,15.4168,43.831,12.379,7.009,,,,
12085,2/6/2020 6:30:00,15.4182,43.831,12.3816,7.006,,,,
12086,2/6/2020 7:00:00,15.4168,43.831,12.381,7.004,,,,
12087,2/6/2020 7:30:00,15.4168,43.831,12.3797,7.007,,,,
12088,2/6/2020 8:00:00,15.4187,43.648,12.3836,7.002,,,,
12089,2/6/2020 8:30:00,15.4168,43.831,12.3836,6.998,,,,
12090,2/6/2020 9:00:00,15.4168,43.831,12.3855,6.993,,,,
12091,2/6/2020 9:30:00,15.4197,43.831,12.3887,6.993,,,,
12092,2/6/2020 10:00:00,15.4182,43.831,12.3851,6.998,,,,
12093,2/6/2020 10:30:00,15.4172,43.648,12.3927,6.978,,,,
12094,2/6/2020 11:00:00,15.4182,43.831,12.3875,6.992,,,,
12095,2/6/2020 11:30:00,15.4143,43.648,12.3858,6.987,,,,
12096,2/6/2020 12:00:00,15.4158,43.648,12.3896,6.982,,,,
12097,2/6/2020 12:30:00,15.4098,43.648,12.389,6.969,,,,
12098,2/6/2020 13:00:00,15.4069,43.648,12.3822,6.978,,,,
12099,2/6/2020 13:30:00,15.3981,43.648,12.3775,6.969,,,,
12100,2/6/2020 14:00:00,15.3908,43.648,12.3658,6.979,,,,
12101,2/6/2020 14:30:00,15.3878,43.648,12.3584,6.989,,,,
12102,2/6/2020 15:00:00,15.3834,43.648,12.3546,6.988,,,,
12103,2/6/2020 15:30:00,15.3834,43.648,12.3534,6.99,,,,
12104,2/6/2020 16:00:00,15.3791,43.648,12.3534,6.98,,,,
12105,2/6/2020 16:30:00,15.3791,43.648,12.3559,6.975,,,,
12106,2/6/2020 17:00:00,15.3776,43.648,12.3497,6.986,,,,
12107,2/6/2020 17:30:00,15.3776,43.648,12.3456,6.995,,,,
12108,2/6/2020 18:00:00,15.3805,43.648,12.3492,6.993,,,,
12109,2/6/2020 18:30:00,15.3805,43.648,12.3488,6.994,,,,
12110,2/6/2020 19:00:00,15.3805,43.648,12.3507,6.99,,,,
12111,2/6/2020 19:30:00,15.3834,43.648,12.3508,6.996,,,,
12112,2/6/2020 20:00:00,15.3878,43.648,12.3584,6.989,,,,
12113,2/6/2020 20:30:00,15.3863,43.648,12.3574,6.988,,,,
12114,2/6/2020 21:00:00,15.3878,43.648,12.3584,6.989,,,,
12115,2/6/2020 21:30:00,15.3923,43.648,12.3547,7.008,,,,
12116,2/6/2020 22:00:00,15.3952,43.648,12.3674,6.985,,,,
12117,2/6/2020 22:30:00,15.3952,43.648,12.3627,6.996,,,,
12118,2/6/2020 23:00:00,15.3937,43.648,12.3616,6.995,,,,
12119,2/6/2020 23:30:00,15.3966,43.648,12.3655,6.993,,,,
12120,2/7/2020 0:00:00,15.3981,43.648,12.3688,6.989,,,,
12121,2/7/2020 0:30:00,15.3981,43.648,12.3671,6.993,,,,
12122,2/7/2020 1:00:00,15.3995,43.648,12.3749,6.978,,,,
12123,2/7/2020 1:30:00,15.3981,43.648,12.3645,6.999,,,,
12124,2/7/2020 2:00:00,15.3952,43.648,12.3626,6.996,,,,
12125,2/7/2020 2:30:00,15.3923,43.648,12.3659,6.982,,,,
12126,2/7/2020 3:00:00,15.3952,43.648,12.3693,6.981,,,,
12127,2/7/2020 3:30:00,15.3908,43.648,12.3672,6.976,,,,
12128,2/7/2020 4:00:00,15.3937,43.648,12.362,6.994,,,,
12129,2/7/2020 4:30:00,15.3923,43.648,12.3607,6.994,,,,
12130,2/7/2020 5:00:00,15.3966,43.648,12.3646,6.995,,,,
12131,2/7/2020 5:30:00,15.3937,43.648,12.3679,6.981,,,,
12132,2/7/2020 6:00:00,15.3952,43.648,12.3659,6.989,,,,
12133,2/7/2020 6:30:00,15.3937,43.648,12.3645,6.989,,,,
12134,2/7/2020 7:00:00,15.3923,43.648,12.3678,6.978,,,,
12135,2/7/2020 7:30:00,15.3923,43.648,12.3671,6.979,,,,
12136,2/7/2020 8:00:00,15.3908,43.648,12.3656,6.979,,,,
12137,2/7/2020 8:30:00,15.3937,43.648,12.3649,6.988,,,,
12138,2/7/2020 9:00:00,15.3923,43.648,12.3656,6.983,,,,
12139,2/7/2020 9:30:00,15.3966,43.648,12.3691,6.985,,,,
12140,2/7/2020 10:00:00,15.3995,43.648,12.3672,6.996,,,,
12141,2/7/2020 10:30:00,15.3981,43.648,12.371,6.984,,,,
12142,2/7/2020 11:00:00,15.3981,43.648,12.3722,6.981,,,,
12143,2/7/2020 11:30:00,15.3952,43.648,12.3732,6.972,,,,
12144,2/7/2020 12:00:00,15.3923,43.648,12.3743,6.963,,,,
12145,2/7/2020 12:30:00,15.3894,43.648,12.371,6.964,,,,
12146,2/7/2020 13:00:00,15.3849,43.648,12.3604,6.978,,,,
12147,2/7/2020 13:30:00,15.3791,43.648,12.3591,6.967,,,,
12148,2/7/2020 14:00:00,15.3746,43.648,12.3529,6.971,,,,
12149,2/7/2020 14:30:00,15.3644,43.648,12.3445,6.967,,,,
12150,2/7/2020 15:00:00,15.3628,43.648,12.3433,6.966,,,,
12151,2/7/2020 15:30:00,15.3585,43.648,12.3392,6.966,,,,
12152,2/7/2020 16:00:00,15.3556,43.648,12.3291,6.982,,,,
12153,2/7/2020 16:30:00,15.3556,43.648,12.3321,6.975,,,,
12154,2/7/2020 17:00:00,15.357,43.648,12.3297,6.984,,,,
12155,2/7/2020 17:30:00,15.3527,43.648,12.3336,6.965,,,,
12156,2/7/2020 18:00:00,15.3527,43.648,12.3318,6.969,,,,
12157,2/7/2020 18:30:00,15.3527,43.648,12.3298,6.974,,,,
12158,2/7/2020 19:00:00,15.3541,43.648,12.3265,6.985,,,,
12159,2/7/2020 19:30:00,15.3527,43.648,12.3279,6.978,,,,
12160,2/7/2020 20:00:00,15.357,43.648,12.3321,6.979,,,,
12161,2/7/2020 20:30:00,15.3556,43.648,12.3326,6.974,,,,
12162,2/7/2020 21:00:00,15.3556,43.648,12.3302,6.98,,,,
12163,2/7/2020 21:30:00,15.357,43.648,12.3371,6.967,,,,
12164,2/7/2020 22:00:00,15.3585,43.648,12.3359,6.973,,,,
12165,2/7/2020 22:30:00,15.3527,43.648,12.3301,6.973,,,,
12166,2/7/2020 23:00:00,15.3512,43.648,12.334,6.961,,,,
12167,2/7/2020 23:30:00,15.3541,43.648,12.3288,6.98,,,,
12168,2/8/2020 0:00:00,15.3512,43.648,12.3276,6.976,,,,
12169,2/8/2020 0:30:00,15.3496,43.648,12.3276,6.972,,,,
12170,2/8/2020 1:00:00,15.3438,43.648,12.3218,6.972,,,,
12171,2/8/2020 1:30:00,15.3482,43.648,12.3257,6.973,,,,
12172,2/8/2020 2:00:00,15.3409,43.648,12.3205,6.968,,,,
12173,2/8/2020 2:30:00,15.3379,43.648,12.3186,6.966,,,,
12174,2/8/2020 3:00:00,15.335,43.648,12.3089,6.981,,,,
12175,2/8/2020 3:30:00,15.3321,43.648,12.3069,6.979,,,,
12176,2/8/2020 4:00:00,15.3277,43.648,12.3096,6.963,,,,
12177,2/8/2020 4:30:00,15.3263,43.648,12.3037,6.973,,,,
12178,2/8/2020 5:00:00,15.3232,43.648,12.2979,6.98,,,,
12179,2/8/2020 5:30:00,15.3263,43.648,12.3011,6.979,,,,
12180,2/8/2020 6:00:00,15.3232,43.648,12.3018,6.971,,,,
12181,2/8/2020 6:30:00,15.3218,43.648,12.2966,6.979,,,,
12182,2/8/2020 7:00:00,15.3189,43.648,12.2946,6.977,,,,
12183,2/8/2020 7:30:00,15.316,43.648,12.2925,6.975,,,,
12184,2/8/2020 8:00:00,15.3218,43.648,12.2957,6.981,,,,
12185,2/8/2020 8:30:00,15.3203,43.648,12.2951,6.979,,,,
12186,2/8/2020 9:00:00,15.3203,43.648,12.2972,6.975,,,,
12187,2/8/2020 9:30:00,15.3189,43.648,12.2966,6.973,,,,
12188,2/8/2020 10:00:00,15.3174,43.648,12.2991,6.964,,,,
